tBeforeMeasure,tAfterMeasure,tAfterAlgo,realValue_WU,realValue,realValueFiltered,correctedValueFiltered,thetadeg,phideg,myTmp,OFFSET,tareButtonFlank,realWeight
10884626.0,10885141.0,10885141.0,-23684.0,1000.30176,996.93146,997.0,-0.54,-1.28,26.32,-66443.0,0.0,1000
10885420.0,10885935.0,10885935.0,-23702.0,999.88068,998.25098,998.0,-0.58,-0.27,26.37,-66443.0,0.0,1000
10886213.0,10886729.0,10886729.0,-23706.0,999.78711,998.88904,999.0,-1.3,-0.84,26.22,-66443.0,0.0,1000
10887007.0,10887523.0,10887523.0,-23712.0,999.64673,999.2406,999.0,-0.79,-0.38,26.32,-66443.0,0.0,1000
10887801.0,10888317.0,10888317.0,-23690.0,1000.16138,999.3996,999.0,-1.1,-0.32,26.41,-66443.0,0.0,1000
10888595.0,10889110.0,10889110.0,-23676.0,1000.48889,999.69781,999.5,-0.85,-0.43,26.27,-66443.0,0.0,1000
10889389.0,10889904.0,10889904.0,-23689.0,1000.18475,1000.00751,1000.0,-0.76,-0.83,26.27,-66443.0,0.0,1000
10890185.0,10890698.0,10890698.0,-23702.0,999.88068,1000.0769,1000.0,-0.88,-0.28,26.27,-66443.0,0.0,1000
10890978.0,10891491.0,10891491.0,-23714.0,999.59991,1000.00012,1000.0,-1.08,-0.75,26.37,-66443.0,0.0,1000
10891771.0,10892285.0,10892285.0,-23706.0,999.78711,999.84344,1000.0,-0.94,-0.46,26.32,-66443.0,0.0,1000
10892564.0,10893079.0,10893079.0,-23716.0,999.55316,999.82135,1000.0,-1.08,0.06,26.32,-66443.0,0.0,1000
10893357.0,10893872.0,10893872.0,-23688.0,1000.20819,999.71637,1000.0,-0.59,-0.45,26.32,-66443.0,0.0,1000
10894153.0,10894666.0,10894666.0,-23686.0,1000.25494,999.90887,1000.0,-0.95,-0.24,26.27,-66443.0,0.0,1000
10894946.0,10895460.0,10895460.0,-23687.0,1000.23157,1000.04437,1000.0,-0.93,-0.45,26.41,-66443.0,0.0,1000
10895741.0,10896254.0,10896254.0,-23707.0,999.76367,1000.11761,1000.0,-0.88,-0.78,26.32,-66443.0,0.0,1000
10896534.0,10897047.0,10897047.0,-23703.0,999.85724,999.97906,1000.0,-1.23,-0.59,26.41,-66443.0,0.0,1000
10897326.0,10897841.0,10897841.0,-23716.0,999.55316,999.93134,1000.0,-0.68,-0.31,26.41,-66443.0,0.0,1000
10898120.0,10898635.0,10898635.0,-23717.0,999.52972,999.78326,1000.0,-1.15,-0.14,26.27,-66443.0,0.0,1000
10898914.0,10899429.0,10899429.0,-23686.0,1000.25494,999.68396,999.5,-1.05,-0.6,26.32,-66443.0,0.0,1000
10899708.0,10900222.0,10900222.0,-23723.0,999.3894,999.90747,1000.0,-0.87,-0.57,26.46,-66443.0,0.0,1000
10900501.0,10901016.0,10901016.0,-23709.0,999.71692,999.70465,1000.0,-1.08,-0.79,26.37,-66443.0,0.0,1000
10901295.0,10901810.0,10901810.0,-23706.0,999.78711,999.70947,1000.0,-1.16,-0.63,26.32,-66443.0,0.0,1000
10902089.0,10902604.0,10902604.0,-23698.0,999.97424,999.73987,1000.0,-0.99,-0.15,26.32,-66443.0,0.0,1000
10902883.0,10903398.0,10903398.0,-23686.0,1000.25494,999.83167,1000.0,-1.2,-0.91,26.37,-66443.0,0.0,1000
10903678.0,10904192.0,10904192.0,-23696.0,1000.021,999.99738,1000.0,-0.92,-0.59,26.32,-66443.0,0.0,1000
