68750,-0.02,0.00,68602,68750,148,
68948,-0.88,0.00,68800,68948,148,
69147,0.43,0.50,68999,69147,148,
69346,0.57,0.50,69198,69346,148,
69545,-0.21,0.00,69397,69544,147,
69744,1.45,1.50,69596,69744,148,
69943,1.12,1.00,69793,69943,150,
70141,0.60,0.50,69992,70141,149,
70340,1.00,1.00,70192,70340,148,
70539,0.98,1.00,70389,70539,150,
70737,0.24,0.00,70588,70737,149,
70936,-0.50,0.00,70788,70936,148,
71135,-0.38,0.00,70986,71135,149,
71333,-0.26,0.00,71185,71333,148,
71532,-0.10,0.00,71384,71532,148,
71731,0.64,0.50,71582,71731,149,
71929,0.57,0.50,71781,71929,148,
72128,0.50,0.50,71980,72128,148,
72327,0.93,1.00,72178,72327,149,
72525,0.00,0.00,72376,72525,149,
72724,-0.90,0.00,72576,72724,148,
72923,0.29,0.00,72774,72923,149,
73121,-0.33,0.00,72973,73121,148,
73320,-0.86,0.00,73171,73320,149,
73519,0.74,1.00,73370,73519,149,
73717,-0.14,0.00,73568,73717,149,
73916,-0.86,0.00,73767,73916,149,
74115,-0.17,0.00,73966,74115,149,
74313,0.83,1.00,74165,74313,148,
74512,-0.62,0.00,74362,74512,150,
74711,0.50,0.50,74562,74711,149,
74909,0.02,0.00,74761,74909,148,
75108,-0.40,0.00,74959,75108,149,
75307,-0.57,0.00,75158,75307,149,
75505,0.02,0.00,75357,75505,148,
75704,-0.05,0.00,75555,75704,149,
75902,-0.33,0.00,75754,75902,148,
76101,0.12,0.00,75953,76101,148,
76300,0.33,0.00,76151,76300,149,
76498,0.50,0.50,76350,76498,148,
76697,0.67,0.50,76549,76697,148,
76896,-0.31,0.00,76747,76896,149,
77094,0.19,0.00,76946,77094,148,
77293,0.76,1.00,77145,77293,148,
77492,0.00,0.00,77343,77492,149,
77690,0.50,0.50,77542,77690,148,
77889,0.76,1.00,77742,77889,147,
78088,0.52,0.50,77939,78088,149,
78286,1.00,1.00,78139,78286,147,
78485,1.64,1.50,78337,78485,148,
78684,0.38,0.00,78535,78684,149,
78882,-1.48,-1.00,78735,78882,147,
79082,0.50,0.50,78932,79082,150,
79281,-0.05,0.00,79132,79281,149,
79479,-0.36,0.00,79331,79479,148,
79678,-0.48,0.00,79529,79678,149,
79877,-0.12,0.00,79728,79877,149,
