77123,1.90,2.00,77074,77123
77223,0.76,1.00,77173,77222
77323,0.40,0.50,77273,77323
77422,1.76,2.00,77373,77422
77521,0.05,0.00,77472,77521
77621,0.26,0.00,77572,77621
77720,0.76,1.00,77671,77720
77819,0.19,0.00,77769,77819
77919,0.40,0.50,77870,77919
78018,-0.31,0.00,77969,78018
78117,-0.52,0.00,78068,78117
78217,-1.45,-1.00,78168,78217
78316,-0.55,0.00,78267,78316
78415,0.50,0.50,78366,78415
78515,-0.52,0.00,78466,78515
78614,-0.40,0.00,78565,78614
78713,1.00,1.00,78664,78713
78813,-0.10,0.00,78763,78813
78912,-0.95,0.00,78863,78912
79011,-0.40,0.00,78962,79011
79111,0.31,0.00,79062,79111
79211,1.52,1.50,79161,79211
79310,1.07,1.00,79260,79310
79410,-0.19,0.00,79360,79410
79509,0.71,1.00,79460,79509
79608,0.60,0.50,79558,79608
79708,0.10,0.00,79659,79708
79807,-0.62,0.00,79758,79807
79906,-0.64,0.00,79857,79906
80006,-0.57,0.00,79956,80006
80105,-0.43,0.00,80056,80105
80204,0.52,0.50,80155,80204
80304,1.64,1.50,80254,80304
80403,-0.50,0.00,80353,80403
80502,-0.93,0.00,80453,80502
80602,0.40,0.50,80552,80602
80701,0.52,0.50,80652,80701
80800,0.12,0.00,80751,80800
80900,-0.74,0.00,80850,80900
80999,-0.62,0.00,80950,80999
81098,0.62,0.50,81049,81098
81199,1.40,1.50,81148,81199
81298,1.29,1.00,81248,81298
81397,0.62,0.50,81347,81397
81497,-0.79,0.00,81447,81497
81596,-1.00,-1.00,81547,81596
81695,-0.02,0.00,81645,81695
81795,0.05,0.00,81745,81795
81894,-0.29,0.00,81845,81894
81993,0.81,1.00,81944,81993
82093,0.48,0.50,82042,82093
82192,-0.07,0.00,82143,82192
82291,-0.10,0.00,82242,82291
82391,-0.38,0.00,82341,82391
82490,-0.17,0.00,82441,82490
82589,0.86,1.00,82540,82589
82689,0.38,0.00,82638,82689
82788,-0.38,0.00,82739,82788
82887,-2.05,-2.00,82838,82887
82987,-1.33,-1.00,82938,82987
83087,0.57,0.50,83037,83086
83186,0.00,0.00,83136,83186
83286,-0.26,0.00,83235,83286
83385,-0.45,0.00,83336,83385
83484,0.21,0.00,83435,83484
83584,0.24,0.00,83534,83584
83683,-1.26,-1.00,83634,83683
83782,-0.02,0.00,83733,83782
83881,1.05,1.00,83832,83881
83981,-0.40,0.00,83931,83981
84080,-0.50,0.00,84031,84080
84179,-0.31,0.00,84130,84179
84279,-0.79,0.00,84230,84279
84378,-0.71,0.00,84329,84378
84477,-1.50,-1.00,84428,84477
84577,-1.12,-1.00,84528,84577
84676,-1.67,-1.00,84627,84676
84775,-1.36,-1.00,84726,84775
84876,-0.48,0.00,84826,84875
84975,0.57,0.50,84925,84975
85074,-0.67,0.00,85025,85074
85174,-0.36,0.00,85125,85174
85273,-0.38,0.00,85224,85273
85372,-0.40,0.00,85323,85372
85472,-0.86,0.00,85423,85472
85571,-1.74,-1.00,85522,85571
85670,-0.81,0.00,85621,85670
85770,-0.07,0.00,85721,85770
85869,0.67,0.50,85820,85869
85968,-0.31,0.00,85919,85968
86068,-0.57,0.00,86019,86068
86167,0.10,0.00,86118,86167
86266,1.10,1.00,86217,86266
86366,-0.07,0.00,86316,86366
86465,0.19,0.00,86416,86465
86564,1.21,1.00,86515,86564
86664,1.57,1.50,86615,86664
86764,1.45,1.50,86714,86763
86863,0.88,1.00,86813,86863
86963,0.36,0.00,86913,86963
87062,0.12,0.00,87013,87062
87161,-0.26,0.00,87112,87161
87261,-0.10,0.00,87212,87261
87360,0.83,1.00,87311,87360
87459,1.00,1.00,87409,87459
87559,0.40,0.50,87508,87559
87658,0.14,0.00,87609,87658
87757,0.17,0.00,87708,87757
87857,-0.67,0.00,87808,87857
87956,-0.74,0.00,87907,87956
88055,0.31,0.00,88006,88055
88155,-0.29,0.00,88105,88155
88254,0.90,1.00,88205,88254
88353,0.40,0.50,88303,88353
88453,0.45,0.50,88403,88453
88552,1.26,1.00,88503,88552
88651,0.88,1.00,88601,88651
88751,0.69,0.50,88701,88751
88850,0.36,0.00,88801,88850
88949,-0.83,0.00,88900,88949
89049,-0.50,0.00,88999,89049
89149,0.07,0.00,89099,89149
89248,1.50,1.50,89198,89248
89348,2.10,2.00,89297,89348
89447,1.57,1.50,89398,89447
89546,0.52,0.50,89496,89546
89646,-1.81,-1.00,89596,89646
89745,-1.64,-1.00,89695,89745
89844,-0.14,0.00,89795,89844
89944,-0.38,0.00,89894,89944
90043,-0.19,0.00,89994,90043
90142,0.31,0.00,90093,90142
90242,0.93,1.00,90192,90242
90341,0.74,1.00,90291,90341
90440,0.45,0.50,90390,90440
90540,0.12,0.00,90490,90540
90639,0.29,0.00,90590,90639
90738,-1.19,-1.00,90689,90738
90838,-1.00,-1.00,90788,90838
90937,0.21,0.00,90888,90937
91036,0.50,0.50,90987,91036
91136,0.50,0.50,91086,91136
91235,0.57,0.50,91186,91235
91334,-0.31,0.00,91285,91334
91433,-1.00,-1.00,91384,91433
91534,0.14,0.00,91484,91533
91633,0.02,0.00,91583,91633
91732,-0.31,0.00,91682,91732
91832,-0.31,0.00,91783,91832
91931,-0.14,0.00,91882,91931
92030,1.26,1.00,91981,92030
92130,1.17,1.00,92080,92130
92229,0.12,0.00,92179,92229
92328,0.62,0.50,92279,92328
92428,-0.88,0.00,92379,92428
92527,-0.69,0.00,92478,92527
92626,0.52,0.50,92577,92626
92726,0.95,1.00,92677,92726
92825,0.24,0.00,92775,92825
92924,-0.33,0.00,92875,92924
93024,-0.86,0.00,92975,93024
93123,-0.02,0.00,93074,93123
93222,1.02,1.00,93173,93222
93322,1.24,1.00,93272,93322
93421,0.74,1.00,93371,93421
93520,-0.31,0.00,93471,93520
93620,1.02,1.00,93571,93620
93719,0.86,1.00,93670,93719
93818,0.33,0.00,93769,93818
93918,2.17,2.00,93869,93918
94018,2.55,2.50,93968,94017
94117,1.14,1.00,94067,94117
94217,0.60,0.50,94167,94217
94316,0.50,0.50,94267,94316
94415,0.88,1.00,94366,94415
94515,-0.60,0.00,94465,94515
94614,-0.36,0.00,94565,94614
94713,-0.12,0.00,94664,94713
94813,0.33,0.00,94764,94813
94912,0.95,1.00,94863,94912
95011,1.29,1.00,94961,95011
95111,0.24,0.00,95060,95111
95210,0.19,0.00,95161,95210
95309,0.83,1.00,95260,95309
95409,-0.17,0.00,95358,95409
95508,0.17,0.00,95459,95508
95607,-0.24,0.00,95558,95607
95707,-0.07,0.00,95657,95707
95806,0.33,0.00,95757,95806
95905,-1.31,-1.00,95856,95905
96005,-1.60,-1.00,95955,96005
96104,0.31,0.00,96055,96104
96204,1.33,1.00,96154,96203
96304,1.40,1.50,96253,96304
96403,0.52,0.50,96353,96403
96502,-0.10,0.00,96453,96502
96602,0.29,0.00,96552,96602
96701,2.10,2.00,96652,96701
96800,0.74,1.00,96751,96800
96900,-0.43,0.00,96849,96900
