427422,503.29,503.00,426486,427422,503.53,503.59,0,0,42.50,
428416,503.91,504.00,427480,428416,503.44,503.36,0,0,42.50,
429410,503.62,503.50,428473,429410,503.62,503.61,0,0,42.50,
430403,503.41,503.50,429467,430403,503.62,503.57,0,0,42.50,
431396,503.69,503.50,430460,431396,503.54,503.54,0,0,42.50,
432391,504.05,504.00,431454,432391,503.60,503.52,0,0,42.50,
433384,504.14,504.00,432448,433384,503.78,503.71,0,0,42.50,
434377,503.39,503.00,433441,434377,503.92,503.82,0,0,42.50,
435372,504.00,504.00,434436,435372,503.71,503.50,0,0,42.50,
436365,503.51,503.50,435429,436365,503.82,503.70,0,0,42.50,
437359,503.72,504.00,436422,437358,503.70,503.62,0,0,42.50,
438352,504.05,504.00,437415,438352,503.71,503.77,0,0,42.50,
439346,503.98,504.00,438410,439346,503.84,503.86,0,0,42.50,
440340,503.51,503.50,439403,440339,503.89,503.91,0,0,42.50,
441333,503.53,503.50,440397,441333,503.74,503.75,0,0,42.50,
442327,503.76,504.00,441391,442327,503.66,503.65,0,0,42.50,
443321,503.44,503.50,442384,443321,503.70,503.79,0,0,42.50,
444314,503.91,504.00,443378,444314,503.60,503.68,0,0,42.50,
445308,504.09,504.00,444371,445307,503.72,503.80,0,0,42.50,
446302,503.95,504.00,445365,446302,503.86,503.88,0,0,42.50,
447295,503.36,503.00,446362,447295,503.90,503.93,0,0,42.50,
448289,503.98,504.00,447352,448289,503.69,503.56,0,0,42.50,
449283,503.60,503.50,448347,449283,503.80,503.73,0,0,42.50,
450276,503.46,503.50,449340,450276,503.72,503.64,0,0,42.50,
451270,503.34,503.00,450333,451270,503.62,503.59,0,0,42.50,
452263,503.20,503.00,451328,452263,503.51,503.36,0,0,42.50,
453258,503.76,504.00,452321,453257,503.39,503.22,0,0,42.50,
454251,502.54,502.50,453315,454251,503.54,503.52,0,0,42.50,
455245,503.11,503.00,454308,455244,503.15,503.12,0,0,42.50,
456239,503.72,504.00,455302,456239,503.13,503.07,0,0,42.50,
457233,503.46,503.50,456295,457232,503.36,503.44,0,0,42.50,
458226,503.11,503.00,457290,458226,503.40,503.46,0,0,42.50,
459220,503.41,503.50,458284,459220,503.28,503.28,0,0,42.50,
460214,502.82,503.00,459278,460214,503.33,503.37,0,0,42.50,
461208,500.28,500.00,460271,461207,503.13,503.22,0,0,42.50,
462201,502.85,503.00,461264,462201,502.02,501.96,0,0,42.50,
463196,503.34,503.00,462259,463195,502.34,502.37,0,0,42.50,
464189,503.91,504.00,463253,464189,502.73,502.62,0,0,42.50,
465182,503.65,503.50,464246,465182,503.19,503.16,0,0,42.50,
466177,503.44,503.50,465241,466177,503.37,503.29,0,0,42.50,
467171,503.44,503.50,466234,467170,503.40,503.37,0,0,42.50,
468164,503.72,504.00,467228,468164,503.41,503.42,0,0,42.50,
469157,503.79,504.00,468221,469157,503.53,503.65,0,0,42.50,
470152,503.06,503.00,469215,470152,503.63,503.79,0,0,42.50,
471145,503.62,503.50,470209,471145,503.41,503.48,0,0,42.50,
472139,503.48,503.50,471202,472139,503.49,503.49,0,0,42.50,
473133,503.84,504.00,472197,473133,503.49,503.49,0,0,42.50,
474127,503.62,503.50,473190,474127,503.62,503.69,0,0,42.50,
475120,503.62,503.50,474184,475120,503.62,503.62,0,0,42.50,
476114,503.53,503.50,475177,476113,503.62,503.57,0,0,42.50,
477108,503.04,503.00,476172,477108,503.59,503.54,0,0,42.50,
478102,503.39,503.00,477165,478101,503.37,503.33,0,0,42.50,
479095,503.60,503.50,478158,479095,503.38,503.20,0,0,42.50,
480089,503.67,503.50,479153,480089,503.46,503.32,0,0,42.50,
481083,502.66,502.50,480146,481083,503.55,503.39,0,0,42.50,
482076,504.00,504.00,481140,482076,503.20,503.04,0,0,42.50,
483069,502.87,503.00,482134,483069,503.51,503.42,0,0,42.50,
484064,503.04,503.00,483127,484064,503.26,503.25,0,0,42.50,
485057,503.72,504.00,484121,485057,503.17,503.15,0,0,42.50,
486050,503.95,504.00,485114,486050,503.39,503.49,0,0,42.50,
487045,503.29,503.00,486108,487045,503.61,503.69,0,0,42.50,
488038,501.39,501.00,487102,488038,503.49,503.42,0,0,42.50,
489032,502.89,503.00,488095,489031,502.66,502.47,0,0,42.50,
490025,502.24,502.00,489089,490025,502.75,502.68,0,0,42.50,
491019,503.29,503.00,490083,491019,502.55,502.41,0,0,42.50,
492012,503.34,503.00,491076,492012,502.84,502.64,0,0,42.50,
493006,503.32,503.00,492070,493006,503.04,502.78,0,0,42.50,
494000,503.27,503.00,493064,494000,503.15,502.87,0,0,42.50,
494994,502.61,502.50,494056,494993,503.20,502.92,0,0,42.50,
495987,503.11,503.00,495051,495987,502.97,502.76,0,0,42.50,
496980,503.04,503.00,496045,496980,503.02,502.85,0,0,42.50,
497974,503.76,504.00,497038,497974,503.03,502.91,0,0,42.50,
498968,503.53,503.50,498031,498967,503.32,503.34,0,0,42.50,
499961,503.29,503.00,499025,499961,503.40,503.40,0,0,42.50,
500955,503.86,504.00,500019,500955,503.36,503.24,0,0,42.50,
501949,503.53,503.50,501012,501949,503.55,503.54,0,0,42.50,
502942,503.58,503.50,502006,502942,503.54,503.52,0,0,42.50,
503936,503.20,503.00,503000,503936,503.56,503.51,0,0,42.50,
504930,503.39,503.00,503994,504930,503.42,503.31,0,0,42.50,
505923,502.99,503.00,504987,505923,503.41,503.19,0,0,42.50,
506917,503.86,504.00,505980,506916,503.24,503.12,0,0,42.50,
507911,503.11,503.00,506975,507911,503.48,503.46,0,0,42.50,
508904,503.62,503.50,507968,508904,503.34,503.28,0,0,42.50,
509897,503.13,503.00,508961,509897,503.45,503.37,0,0,42.50,
510892,504.09,504.00,509955,510892,503.32,503.22,0,0,42.50,
511885,503.06,503.00,510949,511885,503.63,503.53,0,0,42.50,
512878,503.36,503.00,511942,512878,503.40,503.32,0,0,42.50,
513872,503.62,503.50,512935,513871,503.39,503.20,0,0,42.50,
514866,504.33,504.00,513930,514866,503.48,503.31,0,0,42.50,
515859,504.02,504.00,514923,515859,503.81,503.58,0,0,42.50,
516852,503.48,503.50,515916,516852,503.90,503.75,0,0,42.50,
517847,503.18,503.00,516911,517846,503.73,503.65,0,0,42.50,
518840,504.02,504.00,517904,518840,503.52,503.40,0,0,42.50,
519833,503.65,503.50,518897,519833,503.71,503.63,0,0,42.50,
520826,504.00,504.00,519890,520826,503.69,503.58,0,0,42.50,
521821,502.89,503.00,520884,521821,503.81,503.74,0,0,42.50,
522814,503.93,504.00,521878,522814,503.45,503.45,0,0,42.50,
523807,503.72,504.00,522871,523807,503.64,503.67,0,0,42.50,
524801,503.93,504.00,523865,524801,503.67,503.80,0,0,42.50,
525795,503.55,503.50,524858,525795,503.77,503.88,0,0,42.50,
526788,503.51,503.50,525852,526788,503.69,503.73,0,0,42.50,
527781,503.32,503.00,526845,527781,503.62,503.64,0,0,42.50,
528776,500.09,500.00,527839,528775,503.50,503.39,0,0,42.50,
529769,502.02,502.00,528833,529769,502.17,502.06,0,0,42.50,
530762,502.21,502.00,529826,530762,502.11,502.04,0,0,42.50,
531756,503.15,503.00,530819,531756,502.15,502.02,0,0,42.50,
532750,502.82,503.00,531813,532750,502.54,502.41,0,0,42.50,
533743,503.06,503.00,532807,533743,502.65,502.64,0,0,42.50,
534736,502.49,502.50,533800,534736,502.81,502.78,0,0,42.50,
535730,503.44,503.50,534794,535730,502.69,502.67,0,0,42.50,
536724,504.16,504.00,535787,536724,502.98,503.00,0,0,42.50,
537717,502.75,503.00,536781,537717,503.44,503.39,0,0,42.50,
538711,503.53,503.50,537775,538711,503.17,503.24,0,0,42.50,
539705,503.22,503.00,538768,539704,503.31,503.34,0,0,42.50,
540698,503.53,503.50,539762,540698,503.28,503.21,0,0,42.50,
541691,503.36,503.00,540755,541691,503.38,503.32,0,0,42.50,
542686,503.81,504.00,541749,542686,503.37,503.20,0,0,42.50,
543679,503.18,503.00,542743,543679,503.54,503.51,0,0,42.50,
544672,503.51,503.50,543736,544672,503.40,503.31,0,0,42.50,
545667,503.65,503.50,544730,545667,503.44,503.38,0,0,42.50,
546660,503.58,503.50,545724,546660,503.52,503.43,0,0,42.50,
547654,504.02,504.00,546717,547653,503.54,503.46,0,0,42.50,
548647,503.41,503.50,547712,548647,503.73,503.67,0,0,42.50,
549641,503.11,503.00,548705,549641,503.61,503.60,0,0,42.50,
550635,501.39,501.00,549698,550635,503.41,503.37,0,0,42.50,
551628,502.24,502.00,550692,551628,502.62,502.44,0,0,42.50,
552622,502.80,503.00,551686,552622,502.47,502.27,0,0,42.50,
553616,503.29,503.00,552679,553616,502.60,502.55,0,0,42.50,
554609,502.96,503.00,553673,554609,502.87,502.73,0,0,42.50,
555603,503.67,503.50,554667,555602,502.91,502.84,0,0,42.50,
556597,499.81,500.00,555661,556597,503.21,503.10,0,0,42.50,
557590,501.93,502.00,556654,557590,501.88,501.88,0,0,42.50,
558584,503.65,503.50,557647,558584,501.90,501.93,0,0,42.50,
559578,503.32,503.00,558641,559578,502.58,502.54,0,0,42.50,
560571,503.88,504.00,559635,560571,502.87,502.72,0,0,42.50,
561565,503.15,503.00,560629,561565,503.27,503.22,0,0,42.50,
562558,502.75,503.00,561623,562558,503.22,503.14,0,0,42.50,
563552,503.51,503.50,562616,563552,503.04,503.08,0,0,42.50,
564546,502.92,503.00,563609,564545,503.22,503.25,0,0,42.50,
565539,503.27,503.00,564603,565539,503.10,503.15,0,0,42.50,
566533,503.79,504.00,565596,566533,503.17,503.09,0,0,42.50,
567526,503.65,503.50,566590,567526,503.41,503.45,0,0,42.50,
568519,503.25,503.00,567583,568519,503.50,503.47,0,0,42.50,
569513,503.15,503.00,568577,569512,503.40,503.28,0,0,42.50,
570507,503.95,504.00,569571,570507,503.31,503.17,0,0,42.50,
571500,503.67,503.50,570564,571500,503.56,503.50,0,0,42.50,
572493,503.06,503.00,571557,572493,503.60,503.50,0,0,42.50,
573487,503.18,503.00,572551,573487,503.39,503.30,0,0,42.50,
574481,503.81,504.00,573544,574480,503.31,503.18,0,0,42.50,
575474,503.79,504.00,574538,575474,503.50,503.50,0,0,42.50,
576467,503.76,504.00,575532,576467,503.62,503.70,0,0,42.50,
577461,503.27,503.00,576525,577461,503.67,503.82,0,0,42.50,
578454,503.36,503.00,577518,578454,503.52,503.50,0,0,42.50,
579448,504.00,504.00,578511,579447,503.46,503.30,0,0,42.50,
