tBeforeMeasure,tAfterMeasure,tAfterAlgo,realValue_WU,OFFSET,calibrationFactor,relativeVal_WU,realValue_WU_AngleAdj,realValue_WU_MovAvg,realValue_WU_Filt,realValue,realValueFiltered,correctedValueFiltered,myAx,myAy,myAz,myGx,myGy,myGz,thetadeg,phideg,myTmp,bSync,vccReadBits,vccReadVolts,vccGPIO,vccVolts,ratioVCCMAX,B_GOOGLE_HTTPREQ,B_SERIALPORT,B_SERIALTELNET,B_ANGLE_ADJUSTMENT,B_DEBUG_MODE,BF_GOOGLE_HTTPREQ,BF_SERIALPORT,BF_SERIALTELNET,BF_MPU,BF_WIFI,realWeight,timeNorm,timeMeasure,timeAlgo,timeSim
328705,329259,329260,11329,-4392,42.7461,15721,15723.55,15723.55,15723.55,367.836,0,368.0,-0.020508,-0.027344,1.090332,-14.22137,7.862596,21.82443,1.077195,-1.43658,29.00059,True,1869.5,1.506557,1.647141,5.084804,0,False,True,True,True,True,False,False,False,False,False,500,95682,554,1,95029.98260869565
329373,329924,329924,-12521,-4392,42.7461,-8129,-8137.541,-8137.541,-8137.541,-190.3692,0,-190.0,0.049805,0.198975,1.022217,-12.09924,6.10687,2.267176,-2.738058,11.01487,29.00059,True,1867.7,1.505106,1.645555,5.079908,0,False,True,True,True,True,False,False,False,False,False,500,96350,551,0,95772.40434782609
330034,330588,330589,84985,-4392,42.7461,89377,91523.04,91523.04,91523.04,2141.085,0,2141.0,0.234375,0.02832,1.019531,-7.664122,6.282443,-0.022901,-12.94166,1.591137,29.00059,True,1868.5,1.505751,1.64626,5.082084,0,False,True,True,True,True,False,False,False,False,False,500,97011,554,1,96514.82608695651
331364,331917,331917,162126,-4392,42.7461,166518,166721.1,166721.1,166721.1,3900.265,0,3900.0,0.054932,0.076172,1.063232,-11.33588,5.244275,-1.580153,-2.949988,4.097762,29.00059,True,1867.7,1.505106,1.645555,5.079908,0,False,True,True,True,True,False,False,False,False,False,500,98341,553,0,97257.24782608695
332029,332581,332582,121516,-4392,42.7461,125908,126041.2,126041.2,126041.2,2948.602,0,2948.5,0.050781,0.045166,1.057129,-11.51145,5.923664,-1.366412,-2.747691,2.446479,28.95353,True,1867.5,1.504945,1.645379,5.079364,0,False,True,True,True,True,False,False,False,False,False,500,99006,552,1,97999.66956521738
332692,333245,333246,179327,-4392,42.7461,183719,183884.0,183884.0,183884.0,4301.773,0,4302.0,0.046875,0.039307,1.059326,-11.67939,6.076336,-1.305344,-2.53193,2.124999,29.00059,True,1869.6,1.506637,1.647229,5.085075,0,False,True,True,True,True,False,False,False,False,False,500,99669,553,1,98742.09130434782
333357,333910,333911,222179,-4392,42.7461,226571,226679.8,226679.8,226679.8,5302.936,0,5303.0,0.033936,0.039795,1.048828,-11.57252,5.877862,-1.557252,-1.851862,2.172885,29.04765,True,1868.4,1.50567,1.646172,5.081812,0,False,True,True,True,True,False,False,False,False,False,500,100334,553,1,99484.51304347825
334021,334574,334575,203750,-4392,42.7461,208142,208279.2,208279.2,208279.2,4872.472,0,4872.5,0.040283,0.043457,1.062744,-11.54198,5.946565,-1.21374,-2.168935,2.341591,29.09471,True,1869.4,1.506476,1.647053,5.084532,0,False,True,True,True,True,False,False,False,False,False,500,100998,553,1,100226.93478260869
334689,335238,335239,196096,-4392,42.7461,200488,200582.6,200582.6,200582.6,4692.418,0,4692.5,0.033691,0.042969,1.050537,-11.52672,6.129771,0.473282,-1.835345,2.342184,29.04765,True,1868.0,1.505348,1.645819,5.080724,0,False,True,True,True,True,False,False,False,False,False,500,101666,549,1,100969.35652173913
335352,335903,335904,203624,-4392,42.7461,208016,208223.8,208223.8,208223.8,4871.176,0,4871.0,0.049072,0.016357,1.052246,-11.22901,6.183206,-1.557252,-2.669768,0.890603,29.09471,True,1868.4,1.50567,1.646172,5.081812,0,False,True,True,True,True,False,False,False,False,False,500,102329,551,1,101711.77826086956
336013,336567,336568,201671,-4392,42.7461,206063,206240.8,206240.8,206240.8,4824.786,0,4825.0,0.046143,0.046143,1.063721,-11.75572,5.725191,-1.51145,-2.48151,2.48384,29.04765,True,1867.1,1.504623,1.645026,5.078276,0,False,True,True,True,True,False,False,False,False,False,500,102990,554,1,102454.2
336677,337231,337232,199277,-4392,42.7461,203669,203947.2,203947.2,203947.2,4771.13,0,4771.0,0.057861,0.039063,1.060303,-11.61069,5.900764,-1.473282,-3.121445,2.109869,29.09471,True,1866.9,1.504462,1.64485,5.077732,0,False,True,True,True,True,False,False,False,False,False,500,103654,554,1,103196.62173913042
337341,337896,337896,200702,-4392,42.7461,205094,205483.9,205483.9,205483.9,4807.08,0,4807.0,0.069824,0.050781,1.083984,-12.36641,5.244275,-1.89313,-3.681547,2.682159,29.00059,True,1867.6,1.505026,1.645467,5.079636,0,False,True,True,True,True,False,False,False,False,False,500,104318,555,0,103939.04347826086
338008,338560,338561,209189,-4392,42.7461,213581,213740.7,213740.7,213740.7,5000.239,0,5000.0,0.042725,0.035889,1.05835,-11.30534,6.114504,-1.099237,-2.310391,1.942153,29.00059,True,1868.6,1.505831,1.646348,5.082356,0,False,True,True,True,True,False,False,False,False,False,500,104985,552,1,104681.46521739129
338672,339224,339225,199135,-4392,42.7461,203527,203843.2,203843.2,203843.2,4768.696,0,4768.5,0.064453,0.170898,1.094971,-12.32061,5.969466,-1.580153,-3.328495,8.870895,29.00059,True,1867.2,1.504703,1.645114,5.078548,0,False,True,True,True,True,False,False,False,False,False,500,105649,552,1,105423.88695652173
339337,339888,339889,205177,-4392,42.7461,209569,209712.2,209712.2,209712.2,4905.995,0,4906.0,0.041016,0.049072,1.0625,-11.60305,6.08397,-1.587786,-2.208331,2.644358,29.04765,True,1868.7,1.505912,1.646436,5.082628,0,False,True,True,True,True,False,False,False,False,False,500,106314,551,1,106166.30869565217
339999,340553,340554,210554,-4392,42.7461,214946,215099.2,215099.2,215099.2,5032.018,0,5032.0,0.041992,0.043213,1.06543,-11.56489,6.290076,-1.381679,-2.255195,2.322588,28.95353,True,1868.4,1.50567,1.646172,5.081812,0,False,True,True,True,True,False,False,False,False,False,500,106976,554,1,106908.7304347826
341329,341881,341882,208400,-4392,42.7461,212792,213010.7,213010.7,213010.7,4983.16,0,4983.0,0.050293,0.048828,1.062256,-11.35114,6.244275,-1.335878,-2.707809,2.631825,28.95353,True,1868.5,1.505751,1.64626,5.082084,0,False,True,True,True,True,False,False,False,False,False,500,108306,552,1,107651.15217391304
341991,342546,342546,214258,-4392,42.7461,218650,218873.8,218873.8,218873.8,5120.321,0,5120.0,0.051025,0.051514,1.079834,-11.84733,5.656488,-0.78626,-2.70231,2.731228,29.00059,True,1867.2,1.504703,1.645114,5.078548,0,False,True,True,True,True,False,False,False,False,False,500,108968,555,0,108393.57391304347
342659,343210,343211,214761,-4392,42.7461,219153,219282.5,219282.5,219282.5,5129.882,0,5130.0,0.03833,0.037109,1.068359,-11.70229,5.694656,-1.641221,-2.053507,1.98936,29.04765,True,1869.5,1.506557,1.647141,5.084804,0,False,True,True,True,True,False,False,False,False,False,500,109636,551,1,109135.99565217391
343322,343874,343875,216746,-4392,42.7461,221138,221309.3,221309.3,221309.3,5177.297,0,5177.0,0.043457,0.052246,1.057129,-11.84733,6.068702,-1.51145,-2.351149,2.8294,28.95353,True,1867.6,1.505026,1.645467,5.079636,0,False,True,True,True,True,False,False,False,False,False,500,110299,552,1,109878.41739130433
343985,344539,344540,181824,-4392,42.7461,186216,186330.0,186330.0,186330.0,4358.995,0,4359.0,0.038574,0.043701,1.055664,-11.57252,6.045802,-1.755725,-2.090877,2.370506,28.90647,True,1868.1,1.505429,1.645907,5.080996,0,False,True,True,True,True,False,False,False,False,False,500,110962,554,1,110620.83913043478
345316,345867,345868,-31600,-4392,42.7461,-27208,-27252.06,-27252.06,-27252.06,-637.5333,0,-637.0,0.063721,0.052734,1.071777,-12.1145,6.045802,3.19084,-3.398309,2.816831,29.04765,True,1867.8,1.505187,1.645643,5.08018,0,False,True,True,True,True,False,False,False,False,False,500,112293,551,1,111363.26086956522
345980,346532,346533,-15590,-4392,42.7461,-11198,-11210.83,-11210.83,-11210.83,-262.2656,0,-262.0,0.051514,0.057129,1.029785,-11.96947,5.801527,0.015267,-2.859364,3.175309,29.04765,True,1868.2,1.505509,1.645995,5.081268,0,False,True,True,True,True,False,False,False,False,False,500,112957,552,1,112105.68260869564
346643,347196,347197,21131,-4392,42.7461,25523,25566.54,25566.54,25566.54,598.1024,0,598.0,0.065186,0.06665,1.067383,-11.8397,6.282443,3.679389,-3.487954,3.573062,29.00059,True,1867.5,1.504945,1.645379,5.079364,0,False,True,True,True,True,False,False,False,False,False,500,113620,553,1,112848.10434782608
347972,348525,348526,155432,-4392,42.7461,159824,159936.3,159936.3,159936.3,3741.542,0,3741.5,0.041016,0.048584,1.047607,-11.63359,6.282443,-1.396947,-2.239673,2.655248,28.95353,True,1868.1,1.505429,1.645907,5.080996,0,False,True,True,True,True,False,False,False,False,False,500,114949,553,1,113590.52608695651
348640,349189,349190,179683,-4392,42.7461,184075,184160.1,184160.1,184160.1,4308.232,0,4308.0,0.033447,0.044922,1.053467,-11.46565,6.198473,-1.305344,-1.816859,2.441719,29.04765,True,1867.9,1.505267,1.645731,5.080452,0,False,True,True,True,True,False,False,False,False,False,500,115617,549,1,114332.94782608695
349299,349854,349855,171980,-4392,42.7461,176372,176537.4,176537.4,176537.4,4129.907,0,4130.0,0.047852,0.04541,1.058105,-11.53435,5.748092,-1.267176,-2.586985,2.457419,29.00059,True,1867.9,1.505267,1.645731,5.080452,0,False,True,True,True,True,False,False,False,False,False,500,116276,555,1,115075.36956521738
349965,350518,350519,157858,-4392,42.7461,162250,162379.2,162379.2,162379.2,3798.69,0,3798.5,0.044189,0.043945,1.060547,-11.28244,6.030534,-1.519084,-2.383895,2.372772,29.00059,True,1868.1,1.505429,1.645907,5.080996,0,False,True,True,True,True,False,False,False,False,False,500,116942,553,1,115817.79130434782
350630,351183,351183,171015,-4392,42.7461,175407,175595.5,175595.5,175595.5,4107.873,0,4108.0,0.051025,0.044189,1.053955,-11.70229,5.938931,-1.412214,-2.769275,2.400844,28.95353,True,1869.3,1.506396,1.646965,5.08426,0,False,True,True,True,True,False,False,False,False,False,500,117607,553,0,116560.21304347826
351294,351847,351848,175251,-4392,42.7461,179643,179797.7,179797.7,179797.7,4206.178,0,4206.0,0.045898,0.045166,1.059082,-11.73282,5.946565,-1.442748,-2.479272,2.441972,28.90647,True,1867.9,1.505267,1.645731,5.080452,0,False,True,True,True,True,False,False,False,False,False,500,118271,553,1,117302.63478260869
351960,352511,352512,183491,-4392,42.7461,187883,188003.0,188003.0,188003.0,4398.131,0,4398.0,0.039551,0.043457,1.060059,-11.82443,5.961832,-1.641221,-2.134918,2.347517,29.09471,True,1868.1,1.505429,1.645907,5.080996,0,False,True,True,True,True,False,False,False,False,False,500,118937,551,1,118045.05652173913
352622,353176,353177,189731,-4392,42.7461,194123,194269.5,194269.5,194269.5,4544.731,0,4545.0,0.043213,0.049805,1.064941,-11.62595,6.236641,-1.587786,-2.321118,2.677625,29.04765,True,1867.2,1.504703,1.645114,5.078548,0,False,True,True,True,True,False,False,False,False,False,500,119599,554,1,118787.47826086955
353287,353840,353841,187708,-4392,42.7461,192100,192285.8,192285.8,192285.8,4498.323,0,4498.0,0.048584,0.046875,1.057861,-11.45038,5.732824,-1.312977,-2.626973,2.537174,29.04765,True,1867.8,1.505187,1.645643,5.08018,0,False,True,True,True,True,False,False,False,False,False,500,120264,553,1,119529.9
353953,354504,354505,188999,-4392,42.7461,193391,193556.7,193556.7,193556.7,4528.056,0,4528.0,0.045898,0.055664,1.061279,-11.63359,5.923664,-1.664122,-2.472996,3.002403,29.04765,True,1868.3,1.50559,1.646084,5.08154,0,False,True,True,True,True,False,False,False,False,False,500,120930,551,1,120272.32173913042
354615,355169,355170,193122,-4392,42.7461,197514,199217.7,199217.7,199217.7,4660.489,0,4660.5,0.135986,0.069092,0.988281,-11.58015,6.251908,-1.648855,-7.815775,3.999093,28.95353,True,1868.9,1.506073,1.646612,5.083172,0,False,True,True,True,True,False,False,False,False,False,500,121592,554,1,121014.74347826086
355282,355833,355834,82643,-4392,42.7461,87035,87070.45,87070.45,87070.45,2036.921,0,2037.0,0.031738,0.054199,1.064697,-11.41985,6.053435,-1.541985,-1.705252,2.914163,29.00059,True,1867.8,1.505187,1.645643,5.08018,0,False,True,True,True,True,False,False,False,False,False,500,122259,551,1,121757.1652173913
355944,356498,356499,31651,-4392,42.7461,36043,36099.63,36099.63,36099.63,844.5128,0,844.5,0.063232,0.033203,1.080566,-10.49618,6.80916,1.244275,-3.347422,1.759999,29.04765,True,1868.2,1.505509,1.645995,5.081268,0,False,True,True,True,True,False,False,False,False,False,500,122921,554,1,122499.58695652173
356609,357162,357163,46770,-4392,42.7461,51162,52140.94,52140.94,52140.94,1219.782,0,1220.0,0.301025,0.028564,1.46875,-10.94656,29.66412,-75.29008,-11.58041,1.114153,29.00059,True,1867.4,1.504864,1.645291,5.079092,0,False,True,True,True,True,False,False,False,False,False,500,123586,553,1,123242.00869565217
357272,357826,357827,-67310,-4392,42.7461,-62918,-63553.45,-63553.45,-63553.45,-1486.766,0,-1486.0,0.163086,0.092529,1.09375,-12.44275,6.068702,-1.480916,-8.450959,4.835596,28.95353,True,1867.8,1.505187,1.645643,5.08018,0,False,True,True,True,True,False,False,False,False,False,500,124249,554,1,123984.4304347826
357939,358491,358492,-67388,-4392,42.7461,-62996,-63929.23,-63929.23,-63929.23,-1495.557,0,-1495.0,0.186279,0.049072,1.032959,-11.80916,6.007634,-1.374046,-10.2113,2.719871,28.95353,True,1867.4,1.504864,1.645291,5.079092,0,False,True,True,True,True,False,False,False,False,False,500,124916,552,1,124726.85217391304
358602,359155,359156,-67364,-4392,42.7461,-62972,-63687.6,-63687.6,-63687.6,-1489.904,0,-1489.0,0.162109,0.141357,1.018555,-13.00763,7.290076,3.305344,-8.958664,7.901156,29.00059,True,1868.1,1.505429,1.645907,5.080996,0,False,True,True,True,True,False,False,False,False,False,500,125579,553,1,125469.27391304346
359266,359819,359820,-67164,-4392,42.7461,-62772,-64963.3,-64963.3,-64963.3,-1519.748,0,-1519.0,0.290283,0.271484,1.009277,-20.9771,-4.137404,3.992366,-15.52219,15.05553,29.00059,True,1870.6,1.507443,1.64811,5.087795,0,False,True,True,True,True,False,False,False,False,False,500,126243,553,1,126211.6956521739
360597,361148,361149,-65685,-4392,42.7461,-61293,-61960.71,-61960.71,-61960.71,-1449.505,0,-1449.0,0.161133,0.041748,1.043213,-11.60305,5.923664,-1.541985,-8.773484,2.291676,29.14177,True,1866.7,1.5043,1.644674,5.077188,0,False,True,True,True,True,False,False,False,False,False,500,127574,551,1,126954.11739130435
361261,361813,361813,-67322,-4392,42.7461,-62930,-63624.0,-63624.0,-63624.0,-1488.416,0,-1488.0,0.162598,0.037842,1.046387,-11.67176,5.91603,-1.450382,-8.826833,2.071152,29.09471,True,1867.5,1.504945,1.645379,5.079364,0,False,True,True,True,True,False,False,False,False,False,500,128238,552,0,127696.53913043477
361923,362477,362478,53603,-4392,42.7461,57995,58440.39,58440.39,58440.39,1367.151,0,1367.0,0.131836,0.032959,1.017578,-11.31298,6.007634,-1.267176,-7.378194,1.855137,29.04765,True,1867.9,1.505267,1.645731,5.080452,0,False,True,True,True,True,False,False,False,False,False,500,128900,554,1,128438.96086956521
362587,363141,363142,198514,-4392,42.7461,202906,204526.2,204526.2,204526.2,4784.674,0,4784.5,0.137695,0.040527,1.041992,-11.45038,6.328244,-1.671756,-7.522164,2.22734,29.00059,True,1868.0,1.505348,1.645819,5.080724,0,False,True,True,True,True,False,False,False,False,False,500,129564,554,1,129181.38260869564
363251,363806,363807,222385,-4392,42.7461,226777,229181.9,229181.9,229181.9,5361.468,0,5361.5,0.1604,0.044922,1.05249,-11.55725,5.854962,-1.740458,-8.657466,2.443981,29.09471,True,1867.9,1.505267,1.645731,5.080452,0,False,True,True,True,True,False,False,False,False,False,500,130228,555,1,129923.80434782608
364580,365135,365135,221291,-4392,42.7461,225683,227839.5,227839.5,227839.5,5330.066,0,5330.0,0.151855,0.041992,1.050049,-11.43511,5.89313,-1.534351,-8.222422,2.290073,29.04765,True,1869.5,1.506557,1.647141,5.084804,0,False,True,True,True,True,False,False,False,False,False,500,131557,555,0,130666.2260869565
365245,365799,365800,225080,-4392,42.7461,229472,231732.2,231732.2,231732.2,5421.13,0,5421.0,0.153809,0.045166,1.047363,-11.47328,6.152672,-1.51145,-8.346684,2.469261,29.00059,True,1867.8,1.505187,1.645643,5.08018,0,False,True,True,True,True,False,False,False,False,False,500,132222,554,1,131408.64782608693
365909,366463,366464,228210,-4392,42.7461,232602,234707.1,234707.1,234707.1,5490.725,0,5491.0,0.146729,0.046143,1.04248,-11.53435,6.068702,-1.755725,-8.003965,2.534383,28.95353,True,1869.7,1.506718,1.647317,5.085348,0,False,True,True,True,True,False,False,False,False,False,500,132886,554,1,132151.0695652174
366578,367127,367128,214640,-4392,42.7461,219032,221090.7,221090.7,221090.7,5172.185,0,5172.0,0.149902,0.041748,1.045166,-11.74809,5.80916,-1.389313,-8.155519,2.287398,29.00059,True,1868.7,1.505912,1.646436,5.082628,0,False,True,True,True,True,False,False,False,False,False,500,133555,549,1,132893.49130434782
367240,367792,367793,191049,-4392,42.7461,195441,197011.6,197011.6,197011.6,4608.879,0,4609.0,0.13916,0.043945,1.049561,-11.33588,5.885496,-1.793893,-7.546183,2.39758,29.09471,True,1868.0,1.505348,1.645819,5.080724,0,False,True,True,True,True,False,False,False,False,False,500,134217,552,1,133635.91304347824
367905,368456,368457,190795,-4392,42.7461,195187,196774.5,196774.5,196774.5,4603.333,0,4603.0,0.139648,0.044922,1.046875,-11.48092,5.954198,-1.351145,-7.591223,2.457074,29.09471,True,1867.7,1.505106,1.645555,5.079908,0,False,True,True,True,True,False,False,False,False,False,500,134882,551,1,134378.3347826087
368569,369121,369121,190152,-4392,42.7461,194544,196269.9,196269.9,196269.9,4591.527,0,4591.5,0.147217,0.042725,1.056641,-11.77099,6.015267,-1.534351,-7.925282,2.315453,29.04765,True,1867.9,1.505267,1.645731,5.080452,0,False,True,True,True,True,False,False,False,False,False,500,135546,552,0,135120.75652173912
369231,369785,369786,178174,-4392,42.7461,182566,183870.0,183870.0,183870.0,4301.446,0,4301.5,0.133545,0.029785,1.069092,-11.32824,6.824428,-1.877863,-7.117435,1.595858,29.00059,True,1867.6,1.505026,1.645467,5.079636,0,False,True,True,True,True,False,False,False,False,False,500,136208,554,1,135863.17826086955
369897,370449,370450,173330,-4392,42.7461,177722,179755.2,179755.2,179755.2,4205.183,0,4205.0,0.166992,0.072754,1.053223,-12.59542,6.67939,-1.564886,-8.988362,3.951558,29.00059,True,1866.5,1.504139,1.644498,5.076644,0,False,True,True,True,True,False,False,False,False,False,500,136874,552,1,136605.59999999998
370562,371114,371115,134345,-4392,42.7461,138737,140281.1,140281.1,140281.1,3281.729,0,3282.0,0.177734,0.028564,1.138916,-11.9542,3.633588,-1.282443,-8.867029,1.436696,29.04765,True,1868.1,1.505429,1.645907,5.080996,0,False,True,True,True,True,False,False,False,False,False,500,137539,552,1,137348.02173913043
371224,371778,371779,-16855,-4392,42.7461,-12463,-12572.57,-12572.57,-12572.57,-294.122,0,-294.0,0.145264,0.035889,1.047607,-11.56489,5.80916,-1.465649,-7.889838,1.962053,29.00059,True,1866.7,1.5043,1.644674,5.077188,0,False,True,True,True,True,False,False,False,False,False,500,138201,554,1,138090.44347826086
371890,372443,372444,69103,-4392,42.7461,73495,74117.5,74117.5,74117.5,1733.901,0,1734.0,0.143555,0.040039,1.054688,-11.59542,5.862596,-1.526718,-7.745431,2.174068,28.95353,True,1868.1,1.505429,1.645907,5.080996,0,False,True,True,True,True,False,False,False,False,False,500,138867,553,1,138832.86521739129
373221,373771,373772,148306,-4392,42.7461,152698,153825.4,153825.4,153825.4,3598.582,0,3598.5,0.126221,0.012207,0.994141,-9.534351,7.198473,-1.038168,-7.235267,0.703497,29.00059,True,1868.8,1.505993,1.646524,5.0829,0,False,True,True,True,True,False,False,False,False,False,500,140198,550,1,139575.28695652174
373885,374436,374437,10991,-4392,42.7461,15383,15518.07,15518.07,15518.07,363.029,0,363.0,0.160156,0.056396,1.155029,-12.29771,5.389313,5.419848,-7.884997,2.795348,29.04765,True,1869.0,1.506154,1.6467,5.083444,0,False,True,True,True,True,False,False,False,False,False,500,140862,551,1,140317.70869565217
374546,375100,375101,78019,-4392,42.7461,82411,83087.26,83087.26,83087.26,1943.739,0,1944.0,0.140869,0.033691,1.051758,-11.48092,5.954198,-1.351145,-7.624733,1.834749,29.18882,True,1868.7,1.505912,1.646436,5.082628,0,False,True,True,True,True,False,False,False,False,False,500,141523,554,1,141060.1304347826
375213,375764,375765,159997,-4392,42.7461,164389,165726.6,165726.6,165726.6,3877.0,0,3877.0,0.13916,0.022461,1.043701,-11.36641,6.038168,-1.19084,-7.592888,1.232839,29.09471,True,1868.6,1.505831,1.646348,5.082356,0,False,True,True,True,True,False,False,False,False,False,500,142190,551,1,141802.55217391302
375876,376429,376430,114689,-4392,42.7461,119081,120083.8,120083.8,120083.8,2809.234,0,2809.0,0.143066,0.038818,1.054199,-11.60305,5.519084,-1.534351,-7.723262,2.108822,29.00059,True,1868.8,1.505993,1.646524,5.0829,0,False,True,True,True,True,False,False,False,False,False,500,142853,553,1,142544.97391304348
376542,377093,377094,166220,-4392,42.7461,170612,171630.2,171630.2,171630.2,4015.108,0,4015.0,0.119141,0.018066,1.043945,-11.43511,5.61832,-1.740458,-6.50975,0.991453,29.00059,True,1867.8,1.505187,1.645643,5.08018,0,False,True,True,True,True,False,False,False,False,False,500,143519,551,1,143287.3956521739
377870,378422,378423,175011,-4392,42.7461,179403,181021.4,181021.4,181021.4,4234.806,0,4235.0,0.147217,0.041016,1.047852,-11.61832,5.969466,-1.633588,-7.991306,2.241556,29.09471,True,1868.8,1.505993,1.646524,5.0829,0,False,True,True,True,True,False,False,False,False,False,500,144847,552,1,144029.81739130433
378535,379087,379087,190606,-4392,42.7461,194998,196641.3,196641.3,196641.3,4600.216,0,4600.0,0.140869,0.039063,1.037598,-11.54962,6.160306,-1.580153,-7.726049,2.155994,29.04765,True,1867.4,1.504864,1.645291,5.079092,0,False,True,True,True,True,False,False,False,False,False,500,145512,552,0,144772.23913043478
379196,379751,379752,191153,-4392,42.7461,195545,197150.3,197150.3,197150.3,4612.124,0,4612.0,0.139893,0.041504,1.043945,-11.48855,6.08397,-1.320611,-7.626409,2.276691,29.04765,True,1867.2,1.504703,1.645114,5.078548,0,False,True,True,True,True,False,False,False,False,False,500,146173,555,1,145514.6608695652
379863,380415,380416,191692,-4392,42.7461,196084,197637.5,197637.5,197637.5,4623.521,0,4623.5,0.136719,0.042725,1.038574,-11.76336,6.091603,-1.732824,-7.493059,2.355686,29.09471,True,1868.2,1.505509,1.645995,5.081268,0,False,True,True,True,True,False,False,False,False,False,500,146840,552,1,146257.08260869564
380526,381080,381081,191101,-4392,42.7461,195493,197055.7,197055.7,197055.7,4609.91,0,4610.0,0.139404,0.038574,1.054443,-11.61069,5.923664,-1.312977,-7.526207,2.095086,29.04765,True,1868.1,1.505429,1.645907,5.080996,0,False,True,True,True,True,False,False,False,False,False,500,147503,554,1,146999.50434782606
381192,381744,381745,190139,-4392,42.7461,194531,196096.5,196096.5,196096.5,4587.47,0,4587.5,0.138672,0.043701,1.045166,-11.62595,6.038168,-1.587786,-7.551281,2.394289,29.00059,True,1867.8,1.505187,1.645643,5.08018,0,False,True,True,True,True,False,False,False,False,False,500,148169,552,1,147741.92608695652
381855,382409,382409,190794,-4392,42.7461,195186,196785.4,196785.4,196785.4,4603.588,0,4603.5,0.140625,0.037598,1.050537,-11.59542,5.938931,-1.656489,-7.619457,2.049678,29.09471,True,1868.7,1.505912,1.646436,5.082628,0,False,True,True,True,True,False,False,False,False,False,500,148832,554,0,148484.34782608695
