tBeforeMeasure,tAfterMeasure,tAfterAlgo,realValue_WU,OFFSET,calibrationFactor,relativeVal_WU,realValue_WU_AngleAdj,realValue_WU_MovAvg,realValue_WU_Filt,realValue,realValueFiltered,correctedValueFiltered,myAx,myAy,myAz,myGx,myGy,myGz,thetadeg,phideg,myTmp,bSync,vccReadBits,vccReadVolts,vccGPIO,vccVolts,ratioVCCMAX,B_GOOGLE_HTTPREQ,B_SERIALPORT,B_SERIALTELNET,B_ANGLE_ADJUSTMENT,B_DEBUG_MODE,BF_GOOGLE_HTTPREQ,BF_SERIALPORT,BF_SERIALTELNET,BF_MPU,BF_WIFI,realWeight,timeNorm,timeMeasure,timeAlgo,timeSim
454239,454793,454794,36951,-39315,42.7461,76266,76594.91,76594.91,76594.91,1791.857,0,1792.0,0.0979,-0.01709,1.009521,-11.90076,-3.29771,14.90076,-5.538252,-0.969846,29.51824,True,2626.9,2.116916,2.314455,7.144836,0.932537,False,True,True,True,True,False,False,False,False,False,500,120760,554,1,129946.9209039548
454905,455458,455459,53266,-39315,42.7461,92581,94469.65,94469.65,94469.65,2210.018,0,2210.0,0.220947,-0.004883,1.043945,-14.60305,18.57252,-12.18321,-11.94994,-0.267985,29.65941,True,2624.8,2.115223,2.312605,7.139124,0.930054,False,True,True,True,True,False,False,False,False,False,500,121426,553,1,130785.28813559322
456236,456787,456788,134389,-39315,42.7461,173704,173714.9,173714.9,173714.9,4063.876,0,4064.0,0.012939,0.049316,1.107178,-25.55725,24.61832,0.259542,-0.668914,2.550403,29.61235,True,2624.9,2.115304,2.312693,7.139396,0.930172,False,True,True,True,True,False,False,False,False,False,500,122757,551,1,131623.65536723164
457566,458116,458117,107359,-39315,42.7461,146674,146755.6,146755.6,146755.6,3433.192,0,3433.0,-0.03833,0.051758,1.100342,2.793893,18.74809,-5.183206,1.992868,2.693084,29.61235,True,2623.4,2.114095,2.311372,7.135316,0.928398,False,True,True,True,True,False,False,False,False,False,500,124087,550,1,132462.02259887004
459745,460300,460301,102922,-39315,42.7461,142237,143620.3,143620.3,143620.3,3359.846,0,3360.0,0.151367,0.132568,1.029785,-20.86259,6.10687,14.12977,-8.294473,7.335553,29.61235,True,2626.1,2.116271,2.31375,7.14266,0.931591,False,True,True,True,True,False,False,False,False,False,500,126266,555,1,133300.38983050847
461780,462294,462295,36227,-39315,42.7461,75542,75554.05,75554.05,75554.05,1767.507,0,1767.5,0.02124,-0.272461,1.106689,-22.45802,7.625954,-14.16031,-1.067644,-13.83082,29.65941,True,2625.2,2.115546,2.312958,7.140212,0.930527,False,True,True,True,True,False,False,False,False,False,500,128301,514,1,134138.75706214688
463071,463623,463624,155259,-39315,42.7461,194574,194635.4,194635.4,194635.4,4553.29,0,4553.0,0.030273,0.380615,1.091064,-4.694656,3.526718,18.56489,-1.500708,19.23116,29.61235,True,2625.5,2.115788,2.313222,7.141028,0.930882,False,True,True,True,True,False,False,False,False,False,500,129592,552,1,134977.1242937853
465890,466377,466378,-27651,-39315,42.7461,11664,11664.77,11664.77,11664.77,272.8849,0,273.0,0.014648,0.215576,1.205811,-20.98473,77.82442,-52.90076,-0.685143,10.13629,29.61235,True,2622.9,2.113692,2.310931,7.133956,0.927807,False,True,True,True,True,False,False,False,False,False,500,132411,487,1,135815.4915254237
467823,468371,468372,-39241,-39315,42.7461,74,74.00504,74.00504,74.00504,1.73127,0,0.0,-0.013184,0.055176,1.082031,-2.412214,5.274809,10.77099,0.697157,2.919136,29.70647,True,2623.1,2.113853,2.311107,7.134501,0.928044,False,True,True,True,True,False,False,False,False,False,500,134344,548,1,136653.85875706215
468484,469036,469037,-39021,-39315,42.7461,294,294.0072,294.0072,294.0072,6.877989,0,7.0,-0.007813,0.031738,1.066895,-2.641221,-0.122137,18.66412,0.419363,1.703945,29.65941,True,2624.7,2.115143,2.312517,7.138852,0.929936,False,True,True,True,True,False,False,False,False,False,500,135005,552,1,137492.22598870055
470810,471315,471316,-38871,-39315,42.7461,444,444.0147,191.3009,155.7168,3.642829,0,0.0,0.009033,0.013428,1.063232,-14.80916,7.832061,-5.541985,-0.486732,0.723558,29.75353,False,2622.1,2.113048,2.310226,7.131781,0.926861,False,True,True,True,True,False,False,False,False,False,500,137331,505,1,138330.59322033898
473263,473783,473784,-38986,-39315,42.7461,329,329.0154,243.5833,193.1207,4.517856,0,0.0,0.010742,0.016113,1.063965,-12.03817,6.068702,-1.770992,-0.578392,0.867651,29.65941,False,2624.5,2.114982,2.312341,7.138308,0.929699,False,True,True,True,True,False,False,False,False,False,500,139784,520,1,139168.9604519774
474560,475113,475114,-38990,-39315,42.7461,325,325.0108,287.5804,232.8395,5.447034,0,5.5,0.009033,0.018799,1.063232,-11.64886,6.099236,-2.351145,-0.486695,1.012929,29.65941,False,2623.9,2.114498,2.311812,7.136676,0.92899,False,True,True,True,True,False,False,False,False,False,500,141081,553,1,140007.32768361582
475223,475777,475778,-39020,-39315,42.7461,295,295.0286,315.4407,254.2705,5.948391,0,6.0,0.015381,0.017334,1.058594,-12.03817,5.946565,-2.274809,-0.832308,0.938106,29.65941,False,2625.6,2.115868,2.31331,7.1413,0.931,False,True,True,True,True,False,False,False,False,False,500,141744,554,1,140845.69491525422
475891,476442,476443,-38989,-39315,42.7461,326,326.0121,298.5832,278.2187,6.508632,0,6.5,0.009521,0.012451,1.061035,-11.25954,5.748092,-1.366412,-0.514109,0.67233,29.65941,False,2623.1,2.113853,2.311107,7.134501,0.928044,False,True,True,True,True,False,False,False,False,False,500,142412,551,1,141684.06214689265
476555,477107,477108,-38981,-39315,42.7461,334,334.0211,328.2998,286.1914,6.695146,0,6.5,0.012451,0.019043,1.0625,-11.61832,5.900764,-1.389313,-0.671295,1.026788,29.56529,False,2626.1,2.116271,2.31375,7.14266,0.931591,False,True,True,True,True,False,False,False,False,False,500,143076,552,1,142522.42937853106
477220,477772,477772,-39016,-39315,42.7461,299,299.0164,315.5868,302.6768,7.080805,0,7.0,0.011475,0.019287,1.051514,-11.68702,6.167939,-1.793893,-0.625107,1.050812,29.61235,False,2624.4,2.114901,2.312253,7.138036,0.929581,False,True,True,True,True,False,False,False,False,False,500,143741,552,0,143360.7966101695
478548,479101,479102,-39004,-39315,42.7461,311,311.0202,313.017,309.2402,7.234349,0,7.0,0.012695,0.017822,1.066895,-11.74046,6.274809,-1.633588,-0.681652,0.957024,29.75353,False,2625.2,2.115546,2.312958,7.140212,0.930527,False,True,True,True,True,False,False,False,False,False,500,145069,553,1,144199.1638418079
479212,479766,479766,-38979,-39315,42.7461,336,336.0172,314.5894,310.7188,7.26894,0,7.0,0.01123,0.015137,1.0625,-11.80153,6.015267,-1.732824,-0.605523,0.816197,29.65941,False,2624.6,2.115062,2.312429,7.13858,0.929817,False,True,True,True,True,False,False,False,False,False,500,145733,554,0,145037.53107344633
479877,480430,480431,-38992,-39315,42.7461,323,323.0125,318.5871,312.2341,7.304389,0,7.0,0.009766,0.02002,1.066406,-11.51145,5.80916,-1.541985,-0.524578,1.075479,29.75353,False,2625.6,2.115868,2.31331,7.1413,0.931,False,True,True,True,True,False,False,False,False,False,500,146398,553,1,145875.89830508473
480540,481095,481096,-38979,-39315,42.7461,336,336.0384,320.0194,314.7213,7.362574,0,7.0,0.016602,0.015381,1.052734,-11.8626,5.67939,-1.473282,-0.903378,0.837052,29.65941,False,2624.9,2.115304,2.312693,7.139396,0.930172,False,True,True,True,True,False,False,False,False,False,500,147061,555,1,146714.26553672316
481208,481760,481760,-38995,-39315,42.7461,320,320.0132,318.0182,316.7955,7.411097,0,7.5,0.01001,0.015137,1.057861,-11.55725,5.91603,-1.671756,-0.542075,0.819776,29.70647,False,2626.3,2.116432,2.313926,7.143204,0.931828,False,True,True,True,True,False,False,False,False,False,500,147729,552,0,147552.63276836157
481870,482424,482425,-38981,-39315,42.7461,334,334.021,323.0189,317.2742,7.422296,0,7.5,0.012451,0.016602,1.063965,-11.65649,5.870229,-1.236641,-0.670397,0.893939,29.70647,False,2623.0,2.113773,2.311019,7.134228,0.927925,False,True,True,True,True,False,False,False,False,False,500,148391,554,1,148391.0
