tBeforeMeasure,tAfterMeasure,tAfterAlgo,realValue_WU,OFFSET,relativeVal_WU,realValue_WU_AngleAdj,realValue,realValueFiltered,correctedValueFiltered,myAx,myAy,myAz,myGx,myGy,myGz,thetadeg,phideg,myTmp,timeNorm,realWeight
1584460.0,1584994.0,1584994.0,-67245.0,-62758.0,-4487.0,-4487.19,-104.96864,-105.30222,-105.0,0.01,0.0,1.0,45.07,-0.79,-2.01,-0.54,0.13,25.19,213184.0,104
1585154.0,1585688.0,1585689.0,-67242.0,-62758.0,-4484.0,-4484.24,-104.89845,-105.17162,-105.0,0.01,0.0,1.0,44.88,-0.36,-0.37,-0.61,0.14,25.14,213878.0,104
1585848.0,1586382.0,1586383.0,-67256.0,-62758.0,-4498.0,-4498.24,-105.22597,-105.06467,-105.0,0.01,0.0,1.0,44.86,-0.51,-1.21,-0.62,0.25,25.19,214572.0,104
1586542.0,1587077.0,1587078.0,-67259.0,-62758.0,-4501.0,-4501.04,-105.29615,-105.12782,-105.0,0.0,0.0,1.01,44.92,-0.46,-2.37,-0.24,0.08,25.24,215266.0,104
1587237.0,1587771.0,1587772.0,-67258.0,-62758.0,-4500.0,-4500.11,-105.27276,-105.19373,-105.0,0.01,0.01,1.0,44.47,-0.63,-1.65,-0.42,0.73,25.14,215961.0,104
1587931.0,1588465.0,1588466.0,-67243.0,-62758.0,-4485.0,-4485.45,-104.92185,-105.22467,-105.0,0.01,0.0,1.0,44.64,-0.19,-0.49,-0.85,0.24,25.19,216655.0,104
1588625.0,1589160.0,1589161.0,-67258.0,-62758.0,-4500.0,-4500.12,-105.27276,-105.10612,-105.0,0.01,0.01,1.0,45.06,-0.6,-1.65,-0.43,0.62,25.24,217349.0,104
1589320.0,1589854.0,1589855.0,-67243.0,-62758.0,-4485.0,-4485.41,-104.92185,-105.17136,-105.0,0.01,0.01,1.0,45.02,-0.59,-2.4,-0.81,0.47,25.19,218044.0,104
1590014.0,1590549.0,1590549.0,-67224.0,-62758.0,-4466.0,-4466.21,-104.47736,-105.07368,-105.0,0.01,0.01,1.0,44.71,-0.43,-1.35,-0.57,0.36,25.28,218738.0,104
1590709.0,1591243.0,1591244.0,-67231.0,-62758.0,-4473.0,-4473.48,-104.64112,-104.84022,-104.0,0.02,0.01,1.0,44.82,-0.23,-0.77,-0.88,0.43,25.24,219433.0,104
1591403.0,1591937.0,1591938.0,-67223.0,-62758.0,-4465.0,-4465.3,-104.45397,-104.76227,-104.0,0.01,0.01,1.01,44.76,-0.63,-1.93,-0.69,0.44,25.24,220127.0,104
1592097.0,1592632.0,1592632.0,-67239.0,-62758.0,-4481.0,-4481.28,-104.82827,-104.64157,-104.0,0.01,0.01,1.0,44.92,-0.73,-2.28,-0.67,0.32,25.19,220821.0,104
1592792.0,1593326.0,1593327.0,-67259.0,-62758.0,-4501.0,-4501.08,-105.29615,-104.71466,-104.0,0.01,0.01,1.0,44.53,-0.56,-1.08,-0.36,0.49,25.14,221516.0,104
1593486.0,1594020.0,1594021.0,-67221.0,-62758.0,-4463.0,-4463.34,-104.40718,-104.94231,-104.0,0.01,0.01,1.0,44.71,-0.72,-1.08,-0.74,0.4,25.28,222210.0,104
1594180.0,1594715.0,1594716.0,-67219.0,-62758.0,-4461.0,-4461.26,-104.3604,-104.73281,-104.0,0.01,-0.0,0.99,45.09,-0.66,-2.35,-0.65,-0.11,25.14,222904.0,104
1594875.0,1595409.0,1595410.0,-67252.0,-62758.0,-4494.0,-4494.36,-105.13239,-104.58701,-104.0,0.01,0.01,1.0,44.76,-0.55,-1.97,-0.75,0.42,25.14,223599.0,104
1595569.0,1596104.0,1596104.0,-67248.0,-62758.0,-4490.0,-4490.07,-105.03882,-104.80053,-104.0,0.01,0.0,1.0,44.79,-0.58,-0.85,-0.34,0.17,25.24,224293.0,104
1596264.0,1596798.0,1596799.0,-67240.0,-62758.0,-4482.0,-4482.26,-104.85167,-104.89382,-104.0,0.01,0.01,1.0,44.56,-0.25,-1.15,-0.64,0.53,25.14,224988.0,104
1596958.0,1597492.0,1597493.0,-67242.0,-62758.0,-4484.0,-4484.24,-104.89845,-104.87732,-104.0,0.01,0.0,1.0,44.98,-0.63,-2.36,-0.61,0.28,25.19,225682.0,104
1597652.0,1598187.0,1598187.0,-67273.0,-62758.0,-4515.0,-4515.35,-105.62366,-104.88559,-104.0,0.01,0.01,1.0,44.89,-0.6,-1.76,-0.74,0.4,25.19,226376.0,104
1598347.0,1598881.0,1598882.0,-67256.0,-62758.0,-4498.0,-4498.36,-105.22597,-105.17455,-105.0,0.01,0.01,1.0,44.74,-0.54,-0.77,-0.76,0.57,25.24,227071.0,104
1599041.0,1599575.0,1599576.0,-67228.0,-62758.0,-4470.0,-4470.24,-104.57094,-105.19468,-105.0,0.01,0.0,1.0,44.76,-0.53,-1.63,-0.62,0.07,25.28,227765.0,104
1599735.0,1600270.0,1600270.0,-67236.0,-62758.0,-4478.0,-4478.13,-104.75809,-104.95049,-104.0,0.01,0.02,1.0,44.77,-0.63,-2.21,-0.46,0.88,25.28,228459.0,104
1600430.0,1600964.0,1600965.0,-67243.0,-62758.0,-4485.0,-4485.28,-104.92185,-104.87516,-104.0,0.01,-0.0,1.0,44.77,-0.63,-1.44,-0.67,-0.11,25.24,229154.0,104
1601124.0,1601658.0,1601659.0,-67254.0,-62758.0,-4496.0,-4496.75,-105.17918,-104.89344,-104.0,0.02,0.01,1.0,44.81,-0.49,-0.83,-1.09,0.48,25.19,229848.0,104
1601818.0,1602353.0,1602353.0,-67251.0,-62758.0,-4493.0,-4493.32,-105.109,-105.00531,-105.0,0.01,0.01,1.0,44.82,-0.41,-1.81,-0.71,0.31,25.14,230542.0,104
1602513.0,1603047.0,1603048.0,-67268.0,-62758.0,-4510.0,-4510.2,-105.5067,-105.04591,-105.0,0.01,0.01,1.0,45.05,-0.44,-2.12,-0.56,0.67,25.19,231237.0,104
1603207.0,1603741.0,1603742.0,-67214.0,-62758.0,-4456.0,-4456.23,-104.24342,-105.2263,-105.0,0.01,0.01,1.0,44.51,-0.89,-1.44,-0.6,0.46,25.24,231931.0,104
1603901.0,1604436.0,1604437.0,-67242.0,-62758.0,-4484.0,-4484.46,-104.89845,-104.84151,-104.0,0.01,0.0,1.0,44.84,-0.24,-1.11,-0.85,0.17,25.14,232625.0,104
1604596.0,1605130.0,1605131.0,-67265.0,-62758.0,-4507.0,-4507.2,-105.43652,-104.8638,-104.0,0.01,-0.0,1.01,44.64,-0.64,-2.03,-0.57,-0.04,25.19,233320.0,104
1605290.0,1605825.0,1605825.0,-67231.0,-62758.0,-4473.0,-4473.19,-104.64112,-105.08802,-105.0,0.01,-0.0,1.0,44.87,-0.61,-1.97,-0.55,-0.07,25.19,234014.0,104
1605985.0,1606519.0,1606520.0,-67240.0,-62758.0,-4482.0,-4482.45,-104.85167,-104.91306,-104.0,0.01,0.01,1.01,44.81,-0.39,-0.99,-0.85,0.62,25.24,234709.0,104
1606679.0,1607213.0,1607214.0,-67217.0,-62758.0,-4459.0,-4459.36,-104.31361,-104.88902,-104.0,0.01,0.0,1.0,44.97,-0.4,-1.04,-0.75,0.06,25.28,235403.0,104
1607373.0,1607908.0,1607908.0,-67219.0,-62758.0,-4461.0,-4461.39,-104.3604,-104.66375,-104.0,0.01,0.0,1.0,45.03,-0.69,-2.02,-0.79,0.28,25.28,236097.0,104
1608068.0,1608602.0,1608603.0,-67218.0,-62758.0,-4460.0,-4460.23,-104.337,-104.54499,-104.0,0.01,0.01,1.0,44.89,-0.7,-2.02,-0.61,0.32,25.28,236792.0,104
1608762.0,1609297.0,1609297.0,-67231.0,-62758.0,-4473.0,-4473.32,-104.64112,-104.46356,-104.0,0.01,-0.0,1.0,44.63,-0.59,-0.95,-0.71,-0.04,25.24,237486.0,104
1609457.0,1609991.0,1609992.0,-67258.0,-62758.0,-4500.0,-4500.57,-105.27276,-104.53307,-104.0,0.02,-0.0,1.0,44.74,-0.73,-1.36,-0.95,-0.03,25.24,238181.0,104
1610151.0,1610686.0,1610686.0,-67248.0,-62758.0,-4490.0,-4490.46,-105.03882,-104.82266,-104.0,0.01,-0.0,1.0,44.88,-0.82,-2.0,-0.85,-0.15,25.24,238875.0,104
1610846.0,1611380.0,1611381.0,-67241.0,-62758.0,-4483.0,-4483.27,-104.87506,-104.90729,-104.0,0.01,0.01,1.0,44.93,-0.38,-1.63,-0.66,0.68,25.24,239570.0,104
1611540.0,1612075.0,1612075.0,-67220.0,-62758.0,-4462.0,-4462.23,-104.38379,-104.89467,-104.0,0.01,0.01,1.0,44.77,-0.52,-0.87,-0.6,0.66,25.19,240264.0,104
1612235.0,1612769.0,1612770.0,-67232.0,-62758.0,-4474.0,-4474.48,-104.66451,-104.69466,-104.0,0.02,0.02,0.99,44.93,-0.78,-1.6,-0.87,0.93,25.28,240959.0,104
1612929.0,1613463.0,1613464.0,-67219.0,-62758.0,-4461.0,-4461.25,-104.3604,-104.68286,-104.0,0.01,0.0,1.0,44.89,-0.47,-2.12,-0.63,0.21,25.24,241653.0,104
1613623.0,1614158.0,1614159.0,-67227.0,-62758.0,-4469.0,-4469.22,-104.54755,-104.55662,-104.0,0.01,-0.0,1.0,44.71,-0.23,-1.41,-0.59,-0.04,25.19,242347.0,104
1614318.0,1614852.0,1614853.0,-67249.0,-62758.0,-4491.0,-4491.25,-105.06221,-104.55307,-104.0,0.01,0.01,1.0,44.83,-0.49,-1.15,-0.63,0.35,25.28,243042.0,104
1615012.0,1615547.0,1615547.0,-67224.0,-62758.0,-4466.0,-4466.18,-104.47736,-104.7524,-104.0,0.01,0.01,1.0,44.87,-0.62,-1.78,-0.54,0.66,25.19,243736.0,104
1615707.0,1616241.0,1616242.0,-67249.0,-62758.0,-4491.0,-4491.16,-105.06221,-104.64472,-104.0,0.01,0.01,1.0,44.73,-0.71,-2.05,-0.5,0.39,25.14,244431.0,104
1616401.0,1616936.0,1616936.0,-67229.0,-62758.0,-4471.0,-4471.47,-104.59434,-104.80817,-104.0,0.02,0.01,1.0,44.74,-0.5,-1.39,-0.87,0.36,25.24,245125.0,104
1617096.0,1617630.0,1617631.0,-67245.0,-62758.0,-4487.0,-4487.29,-104.96864,-104.72445,-104.0,0.01,0.01,1.0,44.73,-0.44,-1.05,-0.69,0.56,25.19,245820.0,104
1617790.0,1618325.0,1618325.0,-67248.0,-62758.0,-4490.0,-4490.41,-105.03882,-104.82005,-104.0,0.01,-0.0,1.0,44.86,-0.66,-1.95,-0.81,-0.1,25.24,246514.0,104
1618485.0,1619019.0,1619020.0,-67228.0,-62758.0,-4470.0,-4470.21,-104.57094,-104.90569,-104.0,0.01,0.01,0.99,44.76,-0.55,-1.76,-0.58,0.35,25.38,247209.0,104
1619179.0,1619714.0,1619714.0,-67241.0,-62758.0,-4483.0,-4483.15,-104.87506,-104.77464,-104.0,0.01,0.01,1.0,44.71,-0.31,-1.24,-0.49,0.36,25.24,247903.0,104
1619874.0,1620408.0,1620409.0,-67249.0,-62758.0,-4491.0,-4491.24,-105.06221,-104.81395,-104.0,0.01,-0.0,1.01,44.63,-0.54,-1.4,-0.61,-0.11,25.24,248598.0,104
1620568.0,1621102.0,1621103.0,-67237.0,-62758.0,-4479.0,-4479.1,-104.78149,-104.91114,-104.0,0.01,0.01,1.0,44.83,-0.69,-1.98,-0.39,0.6,25.28,249292.0,104
1621262.0,1621797.0,1621798.0,-67252.0,-62758.0,-4494.0,-4494.13,-105.13239,-104.86038,-104.0,0.01,0.01,1.0,44.86,-0.57,-1.79,-0.46,0.5,25.24,249986.0,104
1621957.0,1622491.0,1622492.0,-67236.0,-62758.0,-4478.0,-4478.47,-104.75809,-104.96687,-104.0,0.02,0.01,1.0,44.81,-0.37,-1.14,-0.87,0.65,25.28,250681.0,104
1622651.0,1623185.0,1623186.0,-67255.0,-62758.0,-4497.0,-4497.3,-105.20258,-104.88513,-104.0,0.01,0.01,1.0,44.89,-0.55,-1.28,-0.69,0.76,25.24,251375.0,104
1623345.0,1623880.0,1623881.0,-67230.0,-62758.0,-4472.0,-4472.32,-104.61773,-105.00941,-105.0,0.01,0.01,1.0,44.93,-0.72,-1.84,-0.71,0.41,25.19,252069.0,104
1624040.0,1624574.0,1624575.0,-67239.0,-62758.0,-4481.0,-4481.13,-104.82827,-104.85606,-104.0,0.01,0.01,1.0,44.76,-0.5,-1.6,-0.45,0.36,25.24,252764.0,104
1624734.0,1625268.0,1625269.0,-67222.0,-62758.0,-4464.0,-4464.29,-104.43057,-104.84518,-104.0,0.01,0.0,1.0,44.6,-0.73,-1.25,-0.69,0.15,25.24,253458.0,104
1625428.0,1625963.0,1625963.0,-67233.0,-62758.0,-4475.0,-4475.3,-104.68791,-104.68286,-104.0,0.01,0.01,1.0,44.69,-0.4,-1.71,-0.7,0.52,25.19,254152.0,104
1626123.0,1626657.0,1626658.0,-67212.0,-62758.0,-4454.0,-4454.3,-104.19664,-104.68484,-104.0,0.01,0.0,1.0,44.65,-0.37,-1.86,-0.7,0.06,25.33,254847.0,104
1626817.0,1627351.0,1627352.0,-67243.0,-62758.0,-4485.0,-4485.57,-104.92185,-104.49371,-104.0,0.02,0.0,1.0,44.82,-0.56,-1.37,-0.95,0.03,25.19,255541.0,104
1627511.0,1628046.0,1628047.0,-67242.0,-62758.0,-4484.0,-4484.32,-104.89845,-104.66133,-104.0,0.01,0.01,1.0,44.77,-0.48,-1.05,-0.71,0.46,25.28,256235.0,104
1628206.0,1628740.0,1628741.0,-67233.0,-62758.0,-4475.0,-4475.21,-104.68791,-104.75417,-104.0,0.01,0.01,1.0,44.92,-0.4,-1.6,-0.57,0.43,25.24,256930.0,104
1628900.0,1629434.0,1629435.0,-67230.0,-62758.0,-4472.0,-4472.2,-104.61773,-104.72823,-104.0,0.01,0.01,1.01,44.76,-0.61,-2.05,-0.57,0.61,25.19,257624.0,104
1629594.0,1630129.0,1630130.0,-67248.0,-62758.0,-4490.0,-4490.16,-105.03882,-104.68497,-104.0,0.01,-0.0,0.99,44.7,-0.44,-1.28,-0.51,-0.25,25.19,258318.0,104
1630289.0,1630823.0,1630824.0,-67207.0,-62758.0,-4449.0,-4449.17,-104.07967,-104.8235,-104.0,0.01,-0.0,1.0,44.82,-0.56,-1.34,-0.53,-0.07,25.28,259013.0,104
1630983.0,1631518.0,1631518.0,-67219.0,-62758.0,-4461.0,-4461.36,-104.3604,-104.5323,-104.0,0.01,0.01,1.0,44.8,-0.77,-1.83,-0.76,0.48,25.24,259707.0,104
1631678.0,1632212.0,1632213.0,-67237.0,-62758.0,-4479.0,-4479.09,-104.78149,-104.465,-104.0,0.01,-0.0,1.09,45.04,3.15,3.65,-0.39,-0.03,25.28,260402.0,104
1632372.0,1632906.0,1632907.0,-67273.0,-62758.0,-4515.0,-4515.04,-105.62366,-104.58891,-104.0,0.0,0.01,1.0,40.66,9.55,-4.31,-0.25,0.53,25.19,261096.0,104
1633066.0,1633601.0,1633601.0,-65585.0,-62758.0,-2827.0,-2837.94,-66.13469,-66.13469,-66.0,0.09,0.02,1.0,42.53,6.85,-1.71,-5.25,0.91,25.24,261790.0,104
1633760.0,1634295.0,1634296.0,-24597.0,-62758.0,38161.0,38161.62,892.73639,892.73639,893.0,0.01,0.04,0.99,44.11,-4.35,3.38,-0.34,2.28,25.24,262484.0,104
1634455.0,1634989.0,1634990.0,41412.0,-62758.0,104170.0,104555.48,2436.94727,2436.94727,2437.0,0.09,0.04,1.02,34.92,-9.92,-4.09,-5.13,2.16,25.19,263179.0,104
1635150.0,1635684.0,1635684.0,76902.0,-62758.0,139660.0,140126.59,3267.19849,3267.19849,3267.0,0.09,0.01,1.01,53.37,7.11,-0.23,-4.88,0.81,25.33,263874.0,104
1635844.0,1636378.0,1636379.0,74734.0,-62758.0,137492.0,137645.31,3216.48047,3216.48047,3216.5,-0.05,0.05,0.97,38.33,-6.4,1.1,2.82,2.92,25.28,264568.0,104
1636538.0,1637072.0,1637073.0,92380.0,-62758.0,155138.0,155260.64,3629.29004,3629.29004,3629.0,0.04,-0.03,1.0,50.7,-7.29,-1.87,-2.38,-1.87,25.19,265262.0,104
1637233.0,1637767.0,1637768.0,86046.0,-62758.0,148804.0,148833.2,3481.11279,3481.11279,3481.0,0.02,0.09,1.0,45.5,-9.18,-8.03,-1.18,5.06,25.19,265957.0,104
1637927.0,1638461.0,1638462.0,112457.0,-62758.0,175215.0,175307.61,4098.97021,4098.97021,4099.0,-0.03,0.11,0.96,46.19,-7.46,-0.09,1.94,6.57,25.24,266651.0,104
1638621.0,1639155.0,1639156.0,125523.0,-62758.0,188281.0,188480.22,4404.63574,4404.63574,4404.5,0.05,0.11,0.97,42.83,-5.26,0.77,-2.75,6.6,25.28,267345.0,104
1639316.0,1639850.0,1639851.0,136498.0,-62758.0,199256.0,199266.47,4661.38428,4661.38428,4661.0,-0.01,0.02,0.98,49.98,5.24,-33.69,0.61,1.03,25.28,268040.0,104
1640010.0,1640544.0,1640545.0,115534.0,-62758.0,178292.0,178506.81,4170.95361,4170.95361,4171.0,0.05,-0.01,1.0,37.65,-5.95,-1.65,-2.93,-0.8,25.24,268734.0,104
1640705.0,1641239.0,1641239.0,133671.0,-62758.0,196429.0,196611.13,4595.24951,4595.24951,4595.0,-0.04,0.05,0.99,44.1,3.99,-0.92,2.57,3.16,25.28,269429.0,104
1641399.0,1641933.0,1641934.0,127769.0,-62758.0,190527.0,194935.64,4457.17822,4457.17822,4457.0,0.21,0.22,0.91,61.42,-3.15,20.88,-12.71,13.72,25.28,270123.0,104
1642093.0,1642627.0,1642628.0,132218.0,-62758.0,194976.0,195090.59,4561.2583,4561.2583,4561.0,0.04,0.0,1.0,47.09,4.02,-2.22,-2.05,0.14,25.28,270817.0,104
1642787.0,1643322.0,1643322.0,106525.0,-62758.0,169283.0,169688.58,3960.19751,3960.19751,3960.0,-0.07,-0.1,0.99,55.69,3.92,-3.24,4.13,-6.0,25.24,271511.0,104
1643482.0,1644016.0,1644017.0,89235.0,-62758.0,151993.0,152053.03,3555.71606,3555.71606,3556.0,-0.03,-0.1,1.02,46.47,-5.73,0.91,1.68,-5.37,25.28,272206.0,104
1644176.0,1644710.0,1644711.0,105544.0,-62758.0,168302.0,168312.25,3937.24805,3937.24805,3937.0,0.01,-0.07,1.04,49.89,12.23,-18.08,-0.66,-3.91,25.19,272900.0,104
1644871.0,1645405.0,1645406.0,123414.0,-62758.0,186172.0,186203.39,4355.29785,4355.29785,4355.0,0.02,-0.03,0.99,51.27,1.86,-6.63,-1.1,-1.63,25.28,273595.0,104
1645565.0,1646099.0,1646100.0,127296.0,-62758.0,190054.0,190106.05,4446.11328,4446.11328,4446.0,0.02,-0.07,1.01,35.99,-5.63,0.37,-1.4,-4.09,25.24,274289.0,104
1646260.0,1646794.0,1646794.0,141151.0,-62758.0,203909.0,204750.2,4770.23633,4770.23633,4770.0,0.09,0.0,1.0,50.19,7.66,-6.66,-5.42,0.22,25.33,274984.0,104
1646954.0,1647488.0,1647489.0,183514.0,-62758.0,246272.0,246346.17,5761.27393,5761.27393,5761.0,0.03,-0.01,0.99,45.28,-3.81,2.58,-1.47,-0.65,25.19,275678.0,104
1647648.0,1648182.0,1648183.0,158839.0,-62758.0,221597.0,221720.27,5184.02832,5184.02832,5184.0,0.03,0.07,0.98,54.09,-9.54,-5.54,-1.99,4.18,25.14,276372.0,104
1648343.0,1648877.0,1648878.0,135940.0,-62758.0,198698.0,198968.27,4648.33057,4648.33057,4648.0,0.05,0.01,1.0,46.44,3.08,5.5,-3.11,0.64,25.19,277067.0,104
1649037.0,1649571.0,1649572.0,147340.0,-62758.0,210098.0,210099.67,4915.02148,4915.02148,4915.0,-0.0,0.05,1.0,39.59,-15.34,-3.16,0.24,3.02,25.19,277761.0,104
1649732.0,1650266.0,1650266.0,127972.0,-62758.0,190730.0,190730.19,4461.92725,4461.92725,4462.0,0.0,-0.01,1.0,45.53,-2.4,-3.05,-0.08,-0.49,25.24,278456.0,104
1650426.0,1650960.0,1650961.0,131884.0,-62758.0,194642.0,195123.28,4553.44434,4553.44434,4553.5,0.07,0.04,0.99,43.88,-2.92,-2.29,-4.2,2.37,25.24,279150.0,104
1651120.0,1651654.0,1651655.0,129602.0,-62758.0,192360.0,192564.36,4500.05957,4500.05957,4500.0,0.05,0.02,0.99,45.81,2.17,-3.09,-2.75,1.04,25.24,279844.0,104
1651815.0,1652349.0,1652350.0,129638.0,-62758.0,192396.0,192697.81,4500.90186,4500.05957,4500.0,0.06,-0.02,1.01,43.22,-1.29,-1.37,-3.34,-1.01,25.24,280539.0,104
1652509.0,1653043.0,1653044.0,131069.0,-62758.0,193827.0,193845.7,4534.37842,4534.37842,4534.0,0.01,-0.04,1.01,43.76,-1.17,-1.29,-0.83,-2.53,25.14,281233.0,104
1653204.0,1653738.0,1653738.0,128861.0,-62758.0,191619.0,192534.19,4482.72461,4482.72461,4483.0,0.1,0.03,0.99,42.56,-0.82,-1.3,-5.83,1.61,25.24,281928.0,104
1653898.0,1654432.0,1654433.0,128366.0,-62758.0,191124.0,191372.92,4471.14453,4471.14453,4471.0,0.05,0.01,0.99,43.79,-0.74,-0.53,-3.05,0.44,25.24,282622.0,104
1654592.0,1655127.0,1655128.0,128499.0,-62758.0,191257.0,191518.47,4474.25586,4471.14453,4471.0,0.05,0.01,0.99,46.4,5.73,-0.73,-3.12,0.56,25.14,283316.0,104
1655287.0,1655821.0,1655822.0,128381.0,-62758.0,191139.0,191143.64,4471.49561,4472.36279,4472.0,0.01,-0.05,1.01,44.38,1.97,-3.89,-0.42,-3.06,25.28,284011.0,104
1655982.0,1656516.0,1656517.0,128469.0,-62758.0,191227.0,191288.92,4473.5542,4472.02344,4472.0,0.03,0.01,0.99,43.52,0.25,-0.03,-1.52,0.65,25.24,284706.0,104
1656676.0,1657210.0,1657211.0,129066.0,-62758.0,191824.0,192265.53,4487.52051,4487.52051,4487.5,0.07,0.02,1.0,45.34,-0.46,-1.58,-4.05,1.06,25.24,285400.0,104
1657371.0,1657905.0,1657905.0,129286.0,-62758.0,192044.0,192230.42,4492.66699,4492.66699,4492.5,0.05,-0.02,1.0,44.5,-1.92,-2.62,-2.63,-0.88,25.28,286095.0,104
1658065.0,1658599.0,1658600.0,129265.0,-62758.0,192023.0,192130.81,4492.17578,4492.66699,4492.5,0.03,0.01,0.99,45.16,-0.84,-1.41,-2.0,0.54,25.24,286789.0,104
1658759.0,1659294.0,1659294.0,128699.0,-62758.0,191457.0,191816.19,4478.93457,4478.93457,4479.0,0.06,0.0,1.0,45.0,-0.54,-3.35,-3.66,0.01,25.14,287483.0,104
1659454.0,1659988.0,1659989.0,128610.0,-62758.0,191368.0,191602.38,4476.85254,4478.93457,4479.0,0.05,0.01,1.0,44.07,-1.89,-0.5,-2.96,0.73,25.33,288178.0,104
1660148.0,1660682.0,1660683.0,128378.0,-62758.0,191136.0,191267.03,4471.42529,4471.42529,4471.5,0.04,-0.01,1.0,45.95,-0.43,-1.97,-2.21,-0.57,25.24,288872.0,104
1660843.0,1661377.0,1661377.0,128430.0,-62758.0,191188.0,191408.95,4472.6416,4471.42529,4471.5,0.05,-0.0,1.0,45.08,-0.73,-1.28,-2.87,-0.06,25.24,289567.0,104
1661537.0,1662071.0,1662072.0,128571.0,-62758.0,191329.0,191815.58,4475.94043,4471.90137,4472.0,0.07,0.01,1.0,45.24,-0.87,-1.42,-4.26,0.79,25.28,290261.0,104
1662231.0,1662765.0,1662766.0,128425.0,-62758.0,191183.0,191688.45,4472.5249,4473.48291,4473.5,0.08,0.0,1.0,44.96,0.22,-0.83,-4.34,0.21,25.24,290955.0,104
1662926.0,1663460.0,1663460.0,128380.0,-62758.0,191138.0,191459.39,4471.47217,4473.10791,4473.0,0.06,-0.01,1.0,45.12,-0.53,-1.58,-3.46,-0.39,25.28,291650.0,104
1663620.0,1664154.0,1664155.0,128831.0,-62758.0,191589.0,191741.97,4482.02295,4482.02295,4482.0,0.04,-0.0,1.0,44.36,0.15,-0.36,-2.39,-0.22,25.24,292344.0,104
1664314.0,1664848.0,1664849.0,128899.0,-62758.0,191657.0,191929.89,4483.61377,4482.02295,4482.0,0.06,0.03,1.0,46.89,1.59,1.08,-3.19,1.78,25.14,293038.0,104
1665009.0,1665543.0,1665544.0,129104.0,-62758.0,191862.0,192101.88,4488.40918,4482.646,4482.5,0.05,-0.01,1.01,46.11,-0.97,-0.31,-2.99,-0.33,25.28,293733.0,104
1665703.0,1666237.0,1666238.0,129121.0,-62758.0,191879.0,192263.67,4488.80713,4484.90234,4485.0,0.07,-0.02,1.0,44.71,-0.02,-1.53,-3.78,-0.88,25.24,294427.0,104
1666398.0,1666932.0,1666932.0,128837.0,-62758.0,191595.0,191639.81,4482.16309,4482.16309,4482.0,0.02,-0.01,1.0,45.04,-0.59,0.15,-1.29,-0.38,25.19,295122.0,104
1667092.0,1667626.0,1667627.0,128850.0,-62758.0,191608.0,191709.45,4482.46729,4482.16309,4482.0,0.03,-0.02,1.0,45.32,-0.11,-1.45,-1.94,-1.04,25.28,295816.0,104
1667786.0,1668320.0,1668321.0,128705.0,-62758.0,191463.0,191648.81,4479.0752,4482.28223,4482.0,0.05,-0.01,1.0,42.72,-0.05,0.24,-2.63,-0.35,25.14,296510.0,104
1668481.0,1669015.0,1669015.0,128717.0,-62758.0,191475.0,191647.52,4479.35596,4481.02686,4481.0,0.04,-0.01,1.0,44.32,0.68,-0.31,-2.54,-0.38,25.24,297205.0,104
1669175.0,1669709.0,1669710.0,128762.0,-62758.0,191520.0,191646.83,4480.40869,4480.37256,4480.0,0.04,0.02,1.0,44.92,-1.44,-1.97,-2.17,1.0,25.24,297899.0,104
1669869.0,1670403.0,1670404.0,129024.0,-62758.0,191782.0,192111.31,4486.5376,4486.5376,4486.5,0.06,0.01,0.99,44.96,-1.4,-2.33,-3.5,0.45,25.24,298593.0,104
1670564.0,1671098.0,1671099.0,128934.0,-62758.0,191692.0,192079.89,4484.43213,4486.5376,4486.5,0.07,0.01,1.0,45.46,-0.09,-0.92,-3.8,0.7,25.24,299288.0,104
1671258.0,1671792.0,1671793.0,129284.0,-62758.0,192042.0,192406.02,4492.62012,4492.62012,4492.5,0.06,0.0,1.0,45.16,-1.0,-2.77,-3.68,0.18,25.24,299982.0,104
1671952.0,1672487.0,1672487.0,128956.0,-62758.0,191714.0,192003.97,4484.94678,4484.94678,4485.0,0.06,0.0,1.0,45.62,-1.28,-2.72,-3.28,0.28,25.19,300676.0,104
1672647.0,1673181.0,1673182.0,128861.0,-62758.0,191619.0,191847.38,4482.72461,4484.94678,4485.0,0.05,-0.03,1.01,44.37,0.66,-2.63,-2.92,-1.67,25.19,301371.0,104
1673341.0,1673875.0,1673876.0,129025.0,-62758.0,191783.0,192059.55,4486.56104,4484.07666,4484.0,0.06,0.01,0.99,45.18,-0.18,-0.62,-3.21,0.45,25.28,302065.0,104
1674036.0,1674570.0,1674570.0,128424.0,-62758.0,191182.0,191321.77,4472.50146,4472.50146,4472.5,0.04,0.01,0.99,44.49,-0.79,-1.91,-2.28,0.48,25.28,302760.0,104
1674730.0,1675264.0,1675265.0,128515.0,-62758.0,191273.0,191672.25,4474.63037,4472.50146,4472.5,0.07,-0.01,1.01,44.71,-2.34,-2.15,-3.86,-0.51,25.14,303454.0,104
1675424.0,1675958.0,1675959.0,128632.0,-62758.0,191390.0,191622.42,4477.36719,4473.33496,4473.0,0.05,-0.03,1.0,44.69,0.44,-4.1,-2.94,-1.63,25.28,304148.0,104
1676119.0,1676653.0,1676653.0,128324.0,-62758.0,191082.0,191347.58,4470.16211,4470.16211,4470.0,0.05,0.01,1.0,45.59,-0.21,-0.85,-3.15,0.64,25.24,304843.0,104
