tBeforeMeasure,tAfterMeasure,tAfterAlgo,realValue_WU,OFFSET,calibrationFactor,relativeVal_WU,realValue_WU_AngleAdj,realValue_WU_MovAvg,realValue,realValueFiltered,correctedValueFiltered,myAx,myAy,myAz,myGx,myGy,myGz,thetadeg,phideg,myTmp,vccReadBits,vccReadVolts,vccGPIO,vccVolts,ratioVCCMAX,B_GOOGLE_HTTPREQ,B_SERIALPORT,B_SERIALTELNET,B_ANGLE_ADJUSTMENT,B_DEBUG_MODE,BF_GOOGLE_HTTPREQ,BF_SERIALPORT,BF_SERIALTELNET,BF_MPU,BF_WIFI,realWeight,timeNorm,timeMeasure,timeAlgo,timeSim
1112643,1113185,1113186,-67896,-67795,42.7461,-101,-102.9494,-91.72019,-2.408393,-2.1196,0,0.209717,0.096191,1.014404,-11.41985,6.061069,-1.473282,-11.62994,5.416892,29.33,2673.8,2.154711,2.355777,7.272398,0.996219,False,True,True,True,True,False,False,False,False,False,104,174329,542,1,173062.07268170427
1114882,1115367,1115368,-67923,-67795,42.7461,-128,-130.3917,-97.97038,-3.050376,-2.232663,0,0.207275,0.100098,1.018799,-11.64122,6.351145,-1.480916,-11.44624,5.611326,29.37706,2673.8,2.154711,2.355777,7.272398,0.996219,False,True,True,True,True,False,False,False,False,False,104,176568,485,1,175147.15789473685
1116943,1117453,1117454,-67903,-67795,42.7461,-108,-110.0766,-99.14532,-2.575127,-2.552798,0,0.20874,0.097412,1.011475,-11.37405,6.267176,-1.526718,-11.60829,5.501008,29.37706,2674.1,2.154953,2.356041,7.273214,0.996331,False,True,True,True,True,False,False,False,False,False,104,178629,510,1,177232.24310776943
1118982,1119540,1119541,-67904,-67795,42.7461,-109,-110.9007,-104.3566,-2.594405,-2.561539,0,0.200439,0.105957,1.019531,-11.48855,6.122138,-1.564886,-11.06434,5.933276,29.47118,2676.0,2.156483,2.357715,7.278381,0.997039,False,True,True,True,True,False,False,False,False,False,104,180668,558,1,179317.32832080201
1121191,1121721,1121722,-67893,-67795,42.7461,-98,-99.74029,-106.0768,-2.333319,-2.574406,0,0.202881,0.099609,1.023193,-11.53435,6.099236,-1.40458,-11.16379,5.560294,29.47118,2674.1,2.154953,2.356041,7.273214,0.996331,False,True,True,True,True,False,False,False,False,False,104,182877,530,1,181402.4135338346
1123317,1123808,1123808,-67905,-67795,42.7461,-110,-112.1442,-107.8451,-2.623495,-2.480021,0,0.209717,0.09668,1.009277,-11.52672,5.992366,-1.435115,-11.68636,5.471712,29.37706,2674.4,2.155194,2.356305,7.27403,0.996442,False,True,True,True,True,False,False,False,False,False,104,185003,491,0,183487.49874686718
1125524,1126084,1126085,-67928,-67795,42.7461,-133,-135.5035,-114.5295,-3.169961,-2.536191,0,0.20752,0.098389,1.016357,-11.61832,6.160306,-1.534351,-11.48772,5.529287,29.47118,2675.2,2.155839,2.35701,7.276206,0.99674,False,True,True,True,True,False,False,False,False,False,104,187210,560,1,185572.58395989976
1127464,1127981,1127982,-67854,-67795,42.7461,-59,-60.15797,-108.4165,-1.407332,-2.784312,0,0.210693,0.099121,1.010254,-11.60305,5.977099,-1.496183,-11.72569,5.603629,29.37706,2674.1,2.154953,2.356041,7.273214,0.996331,False,True,True,True,True,False,False,False,False,False,104,189150,517,1,187657.66917293234
1129430,1129973,1129973,-67881,-67795,42.7461,-86,-87.72472,-102.3212,-2.052227,-2.245225,0,0.213623,0.097168,1.013428,-11.61069,6.068702,-1.587786,-11.85044,5.476794,29.47118,2675.7,2.156242,2.357451,7.277565,0.996927,False,True,True,True,True,False,False,False,False,False,104,191116,543,0,189742.75438596492
1131667,1132154,1132155,-67914,-67795,42.7461,-119,-121.3985,-103.9386,-2.839991,-2.169666,0,0.213867,0.097656,1.011963,-11.45038,6.038168,-1.557252,-11.8796,5.512065,29.47118,2673.9,2.154791,2.355865,7.27267,0.996256,False,True,True,True,True,False,False,False,False,False,104,193353,487,1,191827.8395989975
1133801,1134335,1134336,-67895,-67795,42.7461,-100,-101.945,-102.6592,-2.384896,-2.432098,0,0.210449,0.097168,1.013916,-11.66412,6.137404,-1.465649,-11.67383,5.474173,29.47118,2676.5,2.156886,2.358156,7.279741,0.997225,False,True,True,True,True,False,False,False,False,False,104,195487,534,1,193912.92481203008
1135715,1136232,1136233,-67906,-67795,42.7461,-111,-113.0738,-104.564,-2.645243,-2.413619,0,0.205322,0.09375,1.009766,-11.51908,6.305344,-1.496183,-11.44569,5.304313,29.42412,2674.9,2.155597,2.356746,7.27539,0.996629,False,True,True,True,True,False,False,False,False,False,104,197401,517,1,195998.01002506266
1137691,1138224,1138225,-67921,-67795,42.7461,-126,-128.4471,-106.893,-3.004884,-2.5043,0,0.209229,0.099121,1.008545,-11.52672,6.137404,-1.435115,-11.66541,5.613064,29.42412,2674.4,2.155194,2.356305,7.27403,0.996442,False,True,True,True,True,False,False,False,False,False,104,199377,533,1,198083.09523809524
1139927,1140406,1140406,-67900,-67795,42.7461,-105,-106.8807,-102.8041,-2.500362,-2.700279,0,0.201904,0.100586,1.013672,-11.49618,6.175572,-1.305344,-11.21113,5.666855,29.51824,2674.2,2.155033,2.356129,7.273486,0.996368,False,True,True,True,True,False,False,False,False,False,104,201613,479,0,200168.18045112782
1142063,1142587,1142588,-67904,-67795,42.7461,-109,-111.1663,-110.091,-2.600617,-2.622011,0,0.210938,0.092773,1.005615,-11.48092,6.198473,-1.427481,-11.79787,5.270913,29.47118,2674.1,2.154953,2.356041,7.273214,0.996331,False,True,True,True,True,False,False,False,False,False,104,203749,524,1,202253.26566416043
1143955,1144484,1144484,-67885,-67795,42.7461,-90,-91.69133,-110.6576,-2.145022,-2.613636,0,0.206787,0.097412,1.013672,-11.42748,6.183206,-1.587786,-11.47853,5.489156,29.51824,2674.3,2.155113,2.356217,7.273757,0.996405,False,True,True,True,True,False,False,False,False,False,104,205641,529,0,204338.350877193
1146058,1146570,1146571,-67900,-67795,42.7461,-105,-107.0164,-108.603,-2.503536,-2.430173,0,0.209473,0.093018,1.016113,-11.32061,6.030534,-1.358779,-11.60118,5.230411,29.47118,2674.5,2.155275,2.356394,7.274302,0.99648,False,True,True,True,True,False,False,False,False,False,104,207744,512,1,206423.4360902256
1148227,1148751,1148752,-67886,-67795,42.7461,-91,-92.72105,-107.2853,-2.169111,-2.458895,0,0.207764,0.098145,1.015137,-11.74809,6.175572,-1.152672,-11.51447,5.522243,29.47118,2673.7,2.15463,2.355689,7.272126,0.996182,False,True,True,True,True,False,False,False,False,False,104,209913,524,1,208508.52130325817
1153132,1153683,1153684,-67902,-67795,42.7461,-107,-109.1025,-106.718,-2.552339,-2.345445,0,0.211426,0.09668,1.013428,-11.51145,6.068702,-1.435115,-11.73246,5.449439,29.56529,2676.0,2.156483,2.357715,7.278381,0.997039,False,True,True,True,True,False,False,False,False,False,104,214818,551,1,210593.60651629075
1155035,1155580,1155581,-67879,-67795,42.7461,-84,-85.59174,-100.5958,-2.002328,-2.426444,0,0.207031,0.095947,1.010742,-11.56489,6.251908,-1.358779,-11.52538,5.422685,29.61235,2673.5,2.154469,2.355513,7.271582,0.996107,False,True,True,True,True,False,False,False,False,False,104,216721,545,1,212678.69172932333
1157123,1157667,1157669,-67899,-67795,42.7461,-104,-106.0253,-100.4736,-2.480351,-2.260402,0,0.208984,0.097656,1.006104,-11.62595,6.19084,-1.656489,-11.68101,5.543967,29.70647,2674.7,2.155436,2.35657,7.274846,0.996554,False,True,True,True,True,False,False,False,False,False,104,218809,544,2,214763.7769423559
1159040,1159564,1159565,-67887,-67795,42.7461,-92,-93.81392,-97.99468,-2.194678,-2.346512,0,0.212158,0.092285,1.015625,-11.59542,6.335878,-1.587786,-11.752,5.191933,29.65941,2674.7,2.155436,2.35657,7.274846,0.996554,False,True,True,True,True,False,False,False,False,False,104,220726,524,1,216848.8621553885
1161159,1161651,1161652,-67891,-67795,42.7461,-96,-97.92668,-98.88544,-2.290892,-2.287069,0,0.210449,0.095215,0.998047,-11.46565,6.007634,-1.473282,-11.8547,5.449579,29.56529,2674.2,2.155033,2.356129,7.273486,0.996368,False,True,True,True,True,False,False,False,False,False,104,222845,492,1,218933.94736842107
1163350,1163833,1163834,-67905,-67795,42.7461,-110,-112.2392,-99.63157,-2.625719,-2.288566,0,0.214111,0.094727,1.008301,-11.48092,6.061069,-1.381679,-11.93753,5.366986,29.56529,2674.2,2.155033,2.356129,7.273486,0.996368,False,True,True,True,True,False,False,False,False,False,104,225036,483,1,221019.03258145365
1165427,1165920,1165921,-67891,-67795,42.7461,-96,-97.80961,-100.3585,-2.288153,-2.420561,0,0.207031,0.093506,1.013672,-11.61832,6.145038,-1.251908,-11.49575,5.270305,29.65941,2674.4,2.155194,2.356305,7.27403,0.996442,False,True,True,True,True,False,False,False,False,False,104,227113,493,1,223104.11779448623
1167336,1167817,1167818,-67901,-67795,42.7461,-106,-108.1464,-100.2219,-2.529971,-2.368723,0,0.214844,0.095947,1.014404,-11.53435,6.366412,-1.717557,-11.9065,5.403225,29.61235,2673.9,2.154791,2.355865,7.27267,0.996256,False,True,True,True,True,False,False,False,False,False,104,229022,481,1,225189.2030075188
1169188,1169714,1169715,-67892,-67795,42.7461,-97,-98.89188,-102.1219,-2.313471,-2.431852,0,0.209229,0.099365,1.006348,-11.60305,6.221374,-1.59542,-11.68968,5.639007,29.56529,2675.6,2.156161,2.357363,7.277294,0.99689,False,True,True,True,True,False,False,False,False,False,104,230874,526,1,227274.2882205514
1171114,1171611,1171612,-67902,-67795,42.7461,-107,-109.0778,-102.558,-2.551759,-2.385506,0,0.210205,0.093506,1.013916,-11.51908,6.045802,-1.358779,-11.66447,5.269043,29.65941,2673.8,2.154711,2.355777,7.272398,0.996219,False,True,True,True,True,False,False,False,False,False,104,232800,497,1,229359.37343358397
1173076,1173603,1173604,-67899,-67795,42.7461,-104,-106.0104,-104.3003,-2.480001,-2.450594,0,0.209229,0.101318,1.010742,-11.50382,6.145038,-1.381679,-11.63857,5.724282,29.65941,2674.3,2.155113,2.356217,7.273757,0.996405,False,True,True,True,True,False,False,False,False,False,104,234762,527,1,231444.45864661655
1174986,1175500,1175501,-67890,-67795,42.7461,-95,-96.73048,-104.1295,-2.262908,-2.462107,0,0.205811,0.098145,1.024902,-11.54198,6.274809,-1.343511,-11.30415,5.469945,29.70647,2675.1,2.155758,2.356922,7.275934,0.996703,False,True,True,True,True,False,False,False,False,False,104,236672,514,1,233529.54385964913
1177093,1177587,1177588,-67901,-67795,42.7461,-106,-108.0698,-103.5338,-2.528178,-2.38412,0,0.212891,0.0979,1.023682,-11.38168,6.351145,-1.549618,-11.69618,5.462888,29.51824,2674.1,2.154953,2.356041,7.273214,0.996331,False,True,True,True,True,False,False,False,False,False,104,238779,494,1,235614.6290726817
1179252,1179768,1179769,-67885,-67795,42.7461,-90,-91.75488,-102.6688,-2.146509,-2.440519,0,0.212891,0.0979,1.024414,-11.41985,6.229008,-1.419847,-11.68813,5.459006,29.65941,2673.8,2.154711,2.355777,7.272398,0.996219,False,True,True,True,True,False,False,False,False,False,104,240938,516,1,237699.7142857143
1181146,1181665,1181666,-67890,-67795,42.7461,-95,-96.88118,-101.0595,-2.266433,-2.325414,0,0.212158,0.097168,1.012939,-11.53435,6.152672,-1.580153,-11.77692,5.479418,29.65941,2674.3,2.155113,2.356217,7.273757,0.996405,False,True,True,True,True,False,False,False,False,False,104,242832,519,1,239784.79949874687
1183235,1183752,1183753,-67874,-67795,42.7461,-79,-80.42247,-98.42104,-1.881399,-2.302323,0,0.202637,0.10083,1.014648,-11.43511,6.129771,-1.656489,-11.24006,5.675088,29.61235,2674.0,2.154872,2.355953,7.272942,0.996293,False,True,True,True,True,False,False,False,False,False,104,244921,517,1,241869.88471177945
1185399,1185934,1185935,-67907,-67795,42.7461,-112,-114.1849,-99.15064,-2.671236,-2.137531,0,0.209229,0.095703,1.006592,-11.45038,6.152672,-1.366412,-11.69092,5.431138,29.65941,2673.4,2.154388,2.355424,7.27131,0.99607,False,True,True,True,True,False,False,False,False,False,104,247085,535,1,243954.96992481203
1187289,1187831,1187832,-67907,-67795,42.7461,-112,-114.1957,-100.32,-2.671489,-2.346477,0,0.210449,0.0979,1.009766,-11.38168,6.343512,-1.412214,-11.71927,5.53771,29.70647,2673.7,2.15463,2.355689,7.272126,0.996182,False,True,True,True,True,False,False,False,False,False,104,248975,542,1,246040.05513784464
1189385,1189918,1189919,-67904,-67795,42.7461,-109,-111.2183,-102.3897,-2.601835,-2.473719,0,0.214844,0.099365,1.011475,-11.49618,6.221374,-1.435115,-11.93595,5.610607,29.56529,2674.9,2.155597,2.356746,7.27539,0.996629,False,True,True,True,True,False,False,False,False,False,104,251071,533,1,248125.14035087722
1191533,1192100,1192101,-67897,-67795,42.7461,-102,-103.9526,-101.8015,-2.431861,-2.523876,0,0.208984,0.100586,1.014648,-11.64122,6.10687,-1.419847,-11.58304,5.661437,29.70647,2675.8,2.156322,2.357539,7.277837,0.996964,False,True,True,True,True,False,False,False,False,False,104,253219,567,1,250210.2255639098
1193698,1194187,1194188,-67891,-67795,42.7461,-96,-97.90656,-102.6803,-2.290421,-2.487852,0,0.210938,0.093994,1.005859,-11.40458,6.244275,-1.381679,-11.79383,5.33858,29.75353,2674.2,2.155033,2.356129,7.273486,0.996368,False,True,True,True,True,False,False,False,False,False,104,255384,489,1,252295.31077694238
1195835,1196369,1196370,-67873,-67795,42.7461,-78,-79.52332,-100.2006,-1.860364,-2.410558,0,0.209717,0.09668,1.008301,-11.45038,5.89313,-1.427481,-11.69726,5.476979,29.70647,2674.6,2.155355,2.356482,7.274574,0.996517,False,True,True,True,True,False,False,False,False,False,104,257521,534,1,254380.39598997496
1197960,1198456,1198457,-67910,-67795,42.7461,-115,-117.1964,-105.454,-2.741685,-2.195157,0,0.208496,0.095703,1.013916,-11.51908,6.21374,-1.572519,-11.56995,5.392138,29.80059,2674.2,2.155033,2.356129,7.273486,0.996368,False,True,True,True,True,False,False,False,False,False,104,259646,496,1,256465.48120300754
1200115,1200638,1200639,-67874,-67795,42.7461,-79,-80.52776,-100.6459,-1.883862,-2.409123,0,0.210205,0.100342,1.015381,-11.45038,6.08397,-1.091603,-11.64103,5.643736,29.70647,2674.3,2.155113,2.356217,7.273757,0.996405,False,True,True,True,True,False,False,False,False,False,104,261801,523,1,258550.56641604012
1202280,1202820,1202821,-67896,-67795,42.7461,-101,-103.0044,-99.0471,-2.40968,-2.203483,0,0.212646,0.094482,1.014404,-11.53435,6.175572,-1.564886,-11.78969,5.32121,29.70647,2674.0,2.154872,2.355953,7.272942,0.996293,False,True,True,True,True,False,False,False,False,False,104,263966,540,1,260635.6516290727
1204505,1205002,1205003,-67882,-67795,42.7461,-87,-88.68855,-95.82856,-2.074775,-2.284209,0,0.208496,0.093506,1.005859,-11.53435,6.129771,-1.335878,-11.6616,5.311007,29.75353,2674.5,2.155275,2.356394,7.274302,0.99648,False,True,True,True,True,False,False,False,False,False,104,266191,497,1,262720.7368421053
1206587,1207089,1207090,-67908,-67795,42.7461,-113,-115.2392,-97.44093,-2.6959,-2.202216,0,0.211426,0.094727,1.009277,-11.48855,6.045802,-1.549618,-11.78102,5.361823,29.70647,2674.2,2.155033,2.356129,7.273486,0.996368,False,True,True,True,True,False,False,False,False,False,104,268273,502,1,264805.82205513783
1208465,1208986,1208987,-67861,-67795,42.7461,-66,-67.26064,-93.06294,-1.573492,-2.395493,0,0.209229,0.094482,1.017578,-11.62595,6.068702,-1.580153,-11.57045,5.304708,29.75353,2674.6,2.155355,2.356482,7.274574,0.996517,False,True,True,True,True,False,False,False,False,False,104,270151,521,1,266890.90726817044
1210561,1211073,1211074,-67880,-67795,42.7461,-85,-86.64967,-94.08099,-2.027078,-2.07368,0,0.20874,0.095947,1.006836,-11.47328,6.175572,-1.587786,-11.6614,5.443598,29.70647,2674.3,2.155113,2.356217,7.273757,0.996405,False,True,True,True,True,False,False,False,False,False,104,272247,512,1,268975.99248120305
1212427,1212970,1212971,-67894,-67795,42.7461,-99,-100.9135,-91.75488,-2.360766,-2.055435,0,0.208984,0.097168,1.01001,-11.54962,6.259542,-1.496183,-11.638,5.495214,29.89471,2674.1,2.154953,2.356041,7.273214,0.996331,False,True,True,True,True,False,False,False,False,False,104,274113,543,1,271061.0776942356
1214341,1214867,1214868,-67901,-67795,42.7461,-106,-107.9762,-95.67609,-2.52599,-2.174972,0,0.205566,0.097412,1.011719,-11.58779,6.335878,-1.465649,-11.43381,5.499689,29.75353,2674.2,2.155033,2.356129,7.273486,0.996368,False,True,True,True,True,False,False,False,False,False,104,276027,526,1,273146.1629072682
1217038,1217523,1217524,-67899,-67795,42.7461,-104,-106.0631,-96.11305,-2.481236,-2.312396,0,0.212158,0.100098,1.011719,-11.46565,6.091603,-1.603053,-11.7874,5.650341,29.84765,2674.1,2.154953,2.356041,7.273214,0.996331,False,True,True,True,True,False,False,False,False,False,104,278724,485,1,275231.24812030076
1219204,1219705,1219706,-67908,-67795,42.7461,-113,-115.1312,-99.89057,-2.693373,-2.378496,0,0.208252,0.100098,1.018799,-11.47328,6.221374,-1.549618,-11.49873,5.611326,29.80059,2674.0,2.154872,2.355953,7.272942,0.996293,False,True,True,True,True,False,False,False,False,False,104,280890,501,1,277316.3333333334
1221074,1221602,1221603,-67861,-67795,42.7461,-66,-67.1703,-93.02358,-1.571379,-2.501771,0,0.200684,0.100342,1.012695,-11.57252,6.19084,-1.305344,-11.15568,5.658606,29.75353,2673.9,2.154791,2.355865,7.27267,0.996256,False,True,True,True,True,False,False,False,False,False,104,282760,528,1,279401.4185463659
1223045,1223594,1223595,-67878,-67795,42.7461,-83,-84.62497,-95.5042,-1.979712,-2.137522,0,0.209473,0.099121,1.005615,-11.51145,6.160306,-1.557252,-11.71142,5.629312,29.75353,2674.7,2.155436,2.35657,7.274846,0.996554,False,True,True,True,True,False,False,False,False,False,104,284731,549,1,281486.50375939853
1224985,1225491,1225492,-67911,-67795,42.7461,-116,-118.3647,-100.0349,-2.769016,-2.075739,0,0.214111,0.094971,1.007568,-11.48855,6.045802,-1.351145,-11.94562,5.384626,29.80059,2674.0,2.154872,2.355953,7.272942,0.996293,False,True,True,True,True,False,False,False,False,False,104,286671,506,1,283571.5889724311
1226856,1227388,1227389,-67910,-67795,42.7461,-115,-117.16,-102.3558,-2.740835,-2.347157,0,0.204834,0.096191,1.004395,-11.49618,6.0,-1.374046,-11.47558,5.470551,29.89471,2673.9,2.154791,2.355865,7.27267,0.996256,False,True,True,True,True,False,False,False,False,False,104,288542,532,1,285656.6741854637
1229028,1229570,1229571,-67917,-67795,42.7461,-122,-124.3542,-104.6956,-2.909137,-2.501282,0,0.208984,0.095703,1.010986,-11.64122,6.152672,-1.198473,-11.62871,5.407671,29.94176,2674.3,2.155113,2.356217,7.273757,0.996405,False,True,True,True,True,False,False,False,False,False,104,290714,542,1,287741.75939849624
1231319,1231846,1231847,-67892,-67795,42.7461,-97,-98.875,-103.6687,-2.313077,-2.660957,0,0.208496,0.097412,1.007568,-11.51145,6.114504,-1.328244,-11.6384,5.522203,29.84765,2674.5,2.155275,2.356394,7.274302,0.99648,False,True,True,True,True,False,False,False,False,False,104,293005,527,1,289826.84461152885
1233241,1233743,1233744,-67896,-67795,42.7461,-101,-102.8752,-101.9178,-2.406657,-2.524762,0,0.204346,0.097168,1.007813,-11.49618,6.167939,-1.442748,-11.41045,5.507122,29.89471,2674.2,2.155033,2.356129,7.273486,0.996368,False,True,True,True,True,False,False,False,False,False,104,294927,502,1,291911.9298245614
1235108,1235640,1235641,-67911,-67795,42.7461,-116,-118.2414,-109.2137,-2.766133,-2.478524,0,0.209717,0.092773,1.01416,-11.45038,6.38168,-1.48855,-11.63616,5.226749,29.84765,2674.6,2.155355,2.356482,7.274574,0.996517,False,True,True,True,True,False,False,False,False,False,104,296794,532,1,293997.015037594
1237324,1237821,1237822,-67883,-67795,42.7461,-88,-89.71082,-109.9403,-2.09869,-2.591122,0,0.208984,0.099121,1.006836,-11.45802,6.305344,-1.503817,-11.67123,5.62253,29.80059,2675.4,2.156,2.357187,7.27675,0.996815,False,True,True,True,True,False,False,False,False,False,104,299010,497,1,296082.10025062656
1239232,1239718,1239719,-67904,-67795,42.7461,-109,-111.0422,-108.8942,-2.597715,-2.398335,0,0.205322,0.093994,1.008301,-11.41221,6.045802,-1.534351,-11.46149,5.325728,29.84765,2674.4,2.155194,2.356305,7.27403,0.996442,False,True,True,True,True,False,False,False,False,False,104,300918,486,1,298167.1854636592
1241296,1241805,1241806,-67922,-67795,42.7461,-127,-129.653,-110.6789,-3.033094,-2.476393,0,0.216553,0.097168,1.006348,-11.43511,6.007634,-1.435115,-12.08952,5.515089,29.89471,2675.3,2.155919,2.357098,7.276477,0.996778,False,True,True,True,True,False,False,False,False,False,104,302982,509,1,300252.2706766917
1243468,1243986,1243987,-67906,-67795,42.7461,-111,-113.0619,-109.0657,-2.644964,-2.694341,0,0.205322,0.091553,1.012939,-11.42748,6.10687,-1.320611,-11.41325,5.164533,30.03588,2674.8,2.155516,2.356658,7.275117,0.996591,False,True,True,True,True,False,False,False,False,False,104,305154,518,1,302337.35588972433
1245399,1245884,1245885,-67915,-67795,42.7461,-120,-122.2082,-112.399,-2.858931,-2.67501,0,0.204834,0.099121,1.014648,-11.40458,6.053435,-1.374046,-11.3606,5.579513,29.94176,2674.3,2.155113,2.356217,7.273757,0.996405,False,True,True,True,True,False,False,False,False,False,104,307085,485,1,304422.4411027569
1247343,1247876,1247877,-67910,-67795,42.7461,-115,-117.1915,-114.4442,-2.741572,-2.747015,0,0.209473,0.104004,1.019043,-11.61069,6.091603,-1.450382,-11.55738,5.827437,29.89471,2674.0,2.154872,2.355953,7.272942,0.996293,False,True,True,True,True,False,False,False,False,False,104,309029,533,1,306507.5263157895
1249307,1249867,1249868,-67890,-67795,42.7461,-95,-96.84962,-111.3882,-2.265695,-2.744884,0,0.209717,0.0979,1.009766,-11.34351,6.038168,-1.541985,-11.6796,5.53771,29.94176,2674.3,2.155113,2.356217,7.273757,0.996405,False,True,True,True,True,False,False,False,False,False,104,310993,560,1,308592.61152882205
1251239,1251764,1251765,-67883,-67795,42.7461,-88,-89.77786,-111.3978,-2.100259,-2.557282,0,0.213379,0.096436,1.008545,-11.55725,6.160306,-1.244275,-11.89325,5.461918,29.98882,2676.0,2.156483,2.357715,7.278381,0.997039,False,True,True,True,True,False,False,False,False,False,104,312925,525,1,310677.69674185466
1253305,1253851,1253852,-67895,-67795,42.7461,-100,-101.8114,-110.0791,-2.381771,-2.378357,0,0.202393,0.093994,1.010986,-11.59542,6.045802,-1.183206,-11.27318,5.311662,29.94176,2682.9,2.162044,2.363794,7.297148,0.999609,False,True,True,True,True,False,False,False,False,False,104,314991,546,1,312762.78195488726
1255493,1256033,1256034,-67899,-67795,42.7461,-104,-105.8957,-106.6852,-2.477318,-2.379694,0,0.204102,0.09668,1.016113,-11.66412,6.328244,-1.709924,-11.30781,5.435122,29.94176,2673.9,2.154791,2.355865,7.27267,0.996256,False,True,True,True,True,False,False,False,False,False,104,317179,540,1,314847.8671679198
1257389,1257930,1257931,-67895,-67795,42.7461,-100,-101.9614,-105.0994,-2.38528,-2.417913,0,0.210938,0.094482,1.012207,-11.47328,6.122138,-1.320611,-11.72204,5.332695,29.98882,2673.8,2.154711,2.355777,7.272398,0.996219,False,True,True,True,True,False,False,False,False,False,104,319075,541,1,316932.9523809524
1259428,1259922,1259923,-67878,-67795,42.7461,-83,-84.5237,-99.71596,-1.977343,-2.405137,0,0.205078,0.093994,1.017578,-11.45038,6.08397,-1.526718,-11.34743,5.277449,30.03588,2674.2,2.155033,2.356129,7.273486,0.996368,False,True,True,True,True,False,False,False,False,False,104,321114,494,1,319018.037593985
1261576,1262103,1262104,-67897,-67795,42.7461,-102,-103.9567,-97.82527,-2.431957,-2.237656,0,0.209717,0.093506,1.017822,-11.62595,6.328244,-1.435115,-11.59503,5.248935,29.98882,2673.2,2.154227,2.355248,7.270766,0.995995,False,True,True,True,True,False,False,False,False,False,104,323262,527,1,321103.1228070176
1263715,1264190,1264191,-67898,-67795,42.7461,-103,-105.0175,-98.99211,-2.456773,-2.313725,0,0.211914,0.095215,1.017578,-11.53435,6.267176,-1.59542,-11.71412,5.345593,29.98882,2674.1,2.154953,2.356041,7.273214,0.996331,False,True,True,True,True,False,False,False,False,False,104,325401,475,1,323188.20802005014
1265568,1266088,1266088,-67886,-67795,42.7461,-91,-92.7554,-99.41747,-2.169915,-2.369728,0,0.209229,0.099854,1.011963,-11.38931,6.160306,-1.549618,-11.62666,5.635297,30.03588,2674.2,2.155033,2.356129,7.273486,0.996368,False,True,True,True,True,False,False,False,False,False,104,327254,520,0,325273.29323308275
1267434,1267985,1267986,-67878,-67795,42.7461,-83,-84.63832,-96.96416,-1.980024,-2.291501,0,0.210938,0.096191,1.008789,-11.64886,6.076336,-1.48855,-11.7585,5.446863,30.03588,2673.8,2.154711,2.355777,7.272398,0.996219,False,True,True,True,True,False,False,False,False,False,104,329120,551,1,327358.3784461153
1269610,1270167,1270167,-67913,-67795,42.7461,-118,-120.1709,-99.00348,-2.811271,-2.169558,0,0.205811,0.095215,1.02002,-11.51908,6.068702,-1.167939,-11.35936,5.332871,29.98882,2674.4,2.155194,2.356305,7.27403,0.996442,False,True,True,True,True,False,False,False,False,False,104,331296,557,0,329443.4636591479
1271727,1272253,1272254,-67879,-67795,42.7461,-84,-85.60426,-96.66674,-2.002621,-2.420789,0,0.206543,0.095215,1.004395,-11.46565,6.38168,-1.366412,-11.56978,5.415344,30.03588,2674.5,2.155275,2.356394,7.274302,0.99648,False,True,True,True,True,False,False,False,False,False,104,333413,526,1,331528.54887218046
1273615,1274151,1274152,-67869,-67795,42.7461,-74,-75.45377,-95.37104,-1.765162,-2.257076,0,0.210449,0.096924,1.008789,-11.50382,6.412214,-1.664122,-11.73125,5.488084,29.98882,2674.3,2.155113,2.356217,7.273757,0.996405,False,True,True,True,True,False,False,False,False,False,104,335301,536,1,333613.63408521307
1275505,1276048,1276049,-67890,-67795,42.7461,-95,-96.9343,-94.36784,-2.267676,-2.064492,0,0.212646,0.097412,1.000977,-11.63359,6.29771,-1.396947,-11.93876,5.558342,30.03588,2675.0,2.155678,2.356834,7.275661,0.996666,False,True,True,True,True,False,False,False,False,False,104,337191,543,1,335698.7192982456
1277441,1277945,1277946,-67871,-67795,42.7461,-76,-77.53094,-90.4412,-1.813755,-2.144038,0,0.213135,0.097412,1.008789,-11.57252,6.137404,-1.389313,-11.87619,5.515562,30.08294,2674.3,2.155113,2.356217,7.273757,0.996405,False,True,True,True,True,False,False,False,False,False,104,339127,504,1,337783.8045112782
1279504,1280032,1280033,-67860,-67795,42.7461,-65,-66.23635,-86.65276,-1.54953,-2.014732,0,0.206787,0.09375,1.007813,-11.51145,6.21374,-1.290076,-11.54672,5.314533,30.03588,2674.0,2.154872,2.355953,7.272942,0.996293,False,True,True,True,True,False,False,False,False,False,104,341190,528,1,339868.8897243108
1281574,1282119,1282120,-67896,-67795,42.7461,-101,-102.8977,-89.26125,-2.407183,-1.832606,0,0.207031,0.095703,1.015137,-11.62595,6.160306,-1.70229,-11.4775,5.385692,30.03588,2674.4,2.155194,2.356305,7.27403,0.996442,False,True,True,True,True,False,False,False,False,False,104,343260,545,1,341953.9749373434
1283543,1284111,1284112,-67903,-67795,42.7461,-108,-110.0701,-87.81828,-2.574973,-2.057553,0,0.20874,0.091309,1.013672,-11.46565,6.236641,-1.51145,-11.59029,5.147133,30.13,2674.2,2.155033,2.356129,7.273486,0.996368,False,True,True,True,True,False,False,False,False,False,104,345229,568,1,344039.06015037594
